date,year,month,day,supply
12/29/2013,2013,12,29,39385
12/30/2013,2013,12,30,36793
12/31/2013,2013,12,31,36771
1/1/2014,2014,1,1,35427
1/2/2014,2014,1,2,34968
1/3/2014,2014,1,3,34232
1/4/2014,2014,1,4,36695
1/5/2014,2014,1,5,38060
1/6/2014,2014,1,6,35672
1/7/2014,2014,1,7,34411
1/8/2014,2014,1,8,32695
1/9/2014,2014,1,9,31515
1/10/2014,2014,1,10,29963
1/11/2014,2014,1,11,33411
1/12/2014,2014,1,12,34648
1/13/2014,2014,1,13,32244
1/14/2014,2014,1,14,31138
1/15/2014,2014,1,15,30322
1/16/2014,2014,1,16,29082
1/17/2014,2014,1,17,27343
1/18/2014,2014,1,18,30184
1/19/2014,2014,1,19,32380
1/20/2014,2014,1,20,30766
1/21/2014,2014,1,21,29193
1/22/2014,2014,1,22,29190
1/23/2014,2014,1,23,28350
1/24/2014,2014,1,24,27628
1/25/2014,2014,1,25,30449
1/26/2014,2014,1,26,32147
1/27/2014,2014,1,27,31565
1/28/2014,2014,1,28,30721
1/29/2014,2014,1,29,28889
1/30/2014,2014,1,30,27371
1/31/2014,2014,1,31,26202
2/1/2014,2014,2,1,27387
2/2/2014,2014,2,2,28334
2/3/2014,2014,2,3,27253
2/4/2014,2014,2,4,26921
2/5/2014,2014,2,5,26074
2/6/2014,2014,2,6,25963
2/7/2014,2014,2,7,23997
2/8/2014,2014,2,8,27364
2/9/2014,2014,2,9,29426
2/10/2014,2014,2,10,27697
2/11/2014,2014,2,11,26331
2/12/2014,2014,2,12,24440
2/13/2014,2014,2,13,23346
2/14/2014,2014,2,14,21877
2/15/2014,2014,2,15,24162
2/16/2014,2014,2,16,25062
2/17/2014,2014,2,17,22808
2/18/2014,2014,2,18,20825
2/19/2014,2014,2,19,19843
2/20/2014,2014,2,20,18604
2/21/2014,2014,2,21,17184
2/22/2014,2014,2,22,19825
2/23/2014,2014,2,23,21354
2/24/2014,2014,2,24,19441
2/25/2014,2014,2,25,18357
2/26/2014,2014,2,26,17791
2/27/2014,2014,2,27,17724
2/28/2014,2014,2,28,17531
3/1/2014,2014,3,1,19655
3/2/2014,2014,3,2,21108
3/3/2014,2014,3,3,19612
3/4/2014,2014,3,4,18045
3/5/2014,2014,3,5,17448
3/6/2014,2014,3,6,16327
3/7/2014,2014,3,7,15914
3/8/2014,2014,3,8,19859
3/9/2014,2014,3,9,20993
3/10/2014,2014,3,10,21011
3/11/2014,2014,3,11,20095
3/12/2014,2014,3,12,19351
3/13/2014,2014,3,13,18764
3/14/2014,2014,3,14,17606
3/15/2014,2014,3,15,21274
3/16/2014,2014,3,16,22959
3/17/2014,2014,3,17,21871
3/18/2014,2014,3,18,20530
3/19/2014,2014,3,19,20851
3/20/2014,2014,3,20,20509
3/21/2014,2014,3,21,20958
3/22/2014,2014,3,22,23918
3/23/2014,2014,3,23,25917
3/24/2014,2014,3,24,24649
3/25/2014,2014,3,25,24006
3/26/2014,2014,3,26,24017
3/27/2014,2014,3,27,24076
3/28/2014,2014,3,28,24468
3/29/2014,2014,3,29,27557
3/30/2014,2014,3,30,29372
3/31/2014,2014,3,31,28370
4/1/2014,2014,4,1,27990
4/2/2014,2014,4,2,26889
4/3/2014,2014,4,3,26775
4/4/2014,2014,4,4,27065
4/5/2014,2014,4,5,29507
4/6/2014,2014,4,6,30664
4/7/2014,2014,4,7,29629
4/8/2014,2014,4,8,29241
4/9/2014,2014,4,9,27737
4/10/2014,2014,4,10,26559
4/11/2014,2014,4,11,27055
4/12/2014,2014,4,12,29086
4/13/2014,2014,4,13,29890
4/14/2014,2014,4,14,29130
4/15/2014,2014,4,15,27475
4/16/2014,2014,4,16,25154
4/17/2014,2014,4,17,23227
4/18/2014,2014,4,18,23323
4/19/2014,2014,4,19,24894
4/20/2014,2014,4,20,25794
4/21/2014,2014,4,21,23992
4/22/2014,2014,4,22,22859
4/23/2014,2014,4,23,22051
4/24/2014,2014,4,24,22208
4/25/2014,2014,4,25,22209
4/26/2014,2014,4,26,24743
4/27/2014,2014,4,27,25934
4/28/2014,2014,4,28,24116
4/29/2014,2014,4,29,23996
4/30/2014,2014,4,30,23113
5/1/2014,2014,5,1,21407
5/2/2014,2014,5,2,22325
5/3/2014,2014,5,3,25995
5/4/2014,2014,5,4,27273
5/5/2014,2014,5,5,26155
5/6/2014,2014,5,6,27409
5/7/2014,2014,5,7,26207
5/8/2014,2014,5,8,26505
5/9/2014,2014,5,9,27019
5/10/2014,2014,5,10,30735
5/11/2014,2014,5,11,31844
5/12/2014,2014,5,12,31616
5/13/2014,2014,5,13,31703
5/14/2014,2014,5,14,33247
5/15/2014,2014,5,15,33233
5/16/2014,2014,5,16,34109
5/17/2014,2014,5,17,37198
5/18/2014,2014,5,18,38976
5/19/2014,2014,5,19,39235
5/20/2014,2014,5,20,39971
5/21/2014,2014,5,21,40839
5/22/2014,2014,5,22,41123
5/23/2014,2014,5,23,42785
5/24/2014,2014,5,24,45501
5/25/2014,2014,5,25,46633
5/26/2014,2014,5,26,46704
5/27/2014,2014,5,27,46825
5/28/2014,2014,5,28,47383
5/29/2014,2014,5,29,48137
5/30/2014,2014,5,30,49145
5/31/2014,2014,5,31,50952
6/1/2014,2014,6,1,52224
6/2/2014,2014,6,2,50659
6/3/2014,2014,6,3,49057
6/4/2014,2014,6,4,48555
6/5/2014,2014,6,5,48595
6/6/2014,2014,6,6,48300
6/7/2014,2014,6,7,49014
6/8/2014,2014,6,8,50033
6/9/2014,2014,6,9,48020
6/10/2014,2014,6,10,46044
6/11/2014,2014,6,11,44267
6/12/2014,2014,6,12,42863
6/13/2014,2014,6,13,42621
6/14/2014,2014,6,14,45352
6/15/2014,2014,6,15,46245
6/16/2014,2014,6,16,44466
6/17/2014,2014,6,17,43561
6/18/2014,2014,6,18,43012
6/19/2014,2014,6,19,42421
6/20/2014,2014,6,20,40870
6/21/2014,2014,6,21,42663
6/22/2014,2014,6,22,43218
6/23/2014,2014,6,23,41360
6/24/2014,2014,6,24,40494
6/25/2014,2014,6,25,40074
6/26/2014,2014,6,26,38752
6/27/2014,2014,6,27,37254
6/28/2014,2014,6,28,39926
6/29/2014,2014,6,29,40442
6/30/2014,2014,6,30,38411
7/1/2014,2014,7,1,36496
7/2/2014,2014,7,2,34216
7/3/2014,2014,7,3,33138
7/4/2014,2014,7,4,31188
7/5/2014,2014,7,5,33268
7/6/2014,2014,7,6,33803
7/7/2014,2014,7,7,32228
7/8/2014,2014,7,8,31757
7/9/2014,2014,7,9,31950
7/10/2014,2014,7,10,31938
7/11/2014,2014,7,11,32919
7/12/2014,2014,7,12,35777
7/13/2014,2014,7,13,36437
7/14/2014,2014,7,14,36756
7/15/2014,2014,7,15,36528
7/16/2014,2014,7,16,38231
7/17/2014,2014,7,17,39434
7/18/2014,2014,7,18,40265
7/19/2014,2014,7,19,42971
7/20/2014,2014,7,20,44199
7/21/2014,2014,7,21,44387
7/22/2014,2014,7,22,44458
7/23/2014,2014,7,23,43664
7/24/2014,2014,7,24,43423
7/25/2014,2014,7,25,42565
7/26/2014,2014,7,26,45210
7/27/2014,2014,7,27,46241
7/28/2014,2014,7,28,45403
7/29/2014,2014,7,29,45320
7/30/2014,2014,7,30,45268
7/31/2014,2014,7,31,45229
8/1/2014,2014,8,1,44569
8/2/2014,2014,8,2,47257
8/3/2014,2014,8,3,47413
8/4/2014,2014,8,4,47027
8/5/2014,2014,8,5,46342
8/6/2014,2014,8,6,45613
8/7/2014,2014,8,7,45207
8/8/2014,2014,8,8,44021
8/9/2014,2014,8,9,46646
8/10/2014,2014,8,10,47552
8/11/2014,2014,8,11,46451
8/12/2014,2014,8,12,45113
8/13/2014,2014,8,13,44156
8/14/2014,2014,8,14,42712
8/15/2014,2014,8,15,42596
8/16/2014,2014,8,16,45326
8/17/2014,2014,8,17,45830
8/18/2014,2014,8,18,44327
8/19/2014,2014,8,19,43368
8/20/2014,2014,8,20,41884
8/21/2014,2014,8,21,41013
8/22/2014,2014,8,22,40034
8/23/2014,2014,8,23,42297
8/24/2014,2014,8,24,43003
8/25/2014,2014,8,25,41608
8/26/2014,2014,8,26,40989
8/27/2014,2014,8,27,40463
8/28/2014,2014,8,28,40492
8/29/2014,2014,8,29,39570
8/30/2014,2014,8,30,41967
8/31/2014,2014,8,31,42975
9/1/2014,2014,9,1,41785
9/2/2014,2014,9,2,39798
9/3/2014,2014,9,3,38782
9/4/2014,2014,9,4,38671
9/5/2014,2014,9,5,37697
9/6/2014,2014,9,6,38698
9/7/2014,2014,9,7,37444
9/8/2014,2014,9,8,36238
9/9/2014,2014,9,9,35066
9/10/2014,2014,9,10,35698
9/11/2014,2014,9,11,35185
9/12/2014,2014,9,12,34306
9/13/2014,2014,9,13,35994
9/14/2014,2014,9,14,37004
9/15/2014,2014,9,15,34999
9/16/2014,2014,9,16,32199
9/17/2014,2014,9,17,30744
9/18/2014,2014,9,18,29891
9/19/2014,2014,9,19,28682
9/20/2014,2014,9,20,30192
9/21/2014,2014,9,21,30897
9/22/2014,2014,9,22,28987
9/23/2014,2014,9,23,27989
9/24/2014,2014,9,24,26338
9/25/2014,2014,9,25,26460
9/26/2014,2014,9,26,25263
9/27/2014,2014,9,27,27872
9/28/2014,2014,9,28,28350
9/29/2014,2014,9,29,27436
9/30/2014,2014,9,30,26843
10/1/2014,2014,10,1,26017
10/2/2014,2014,10,2,25024
10/3/2014,2014,10,3,25384
10/4/2014,2014,10,4,27960
10/5/2014,2014,10,5,28817
10/6/2014,2014,10,6,26535
10/7/2014,2014,10,7,25235
10/8/2014,2014,10,8,23473
10/9/2014,2014,10,9,23960
10/10/2014,2014,10,10,24133
10/11/2014,2014,10,11,25707
10/12/2014,2014,10,12,26519
10/13/2014,2014,10,13,25285
10/14/2014,2014,10,14,24228
10/15/2014,2014,10,15,23703
10/16/2014,2014,10,16,23264
10/17/2014,2014,10,17,24232
10/18/2014,2014,10,18,26388
10/19/2014,2014,10,19,27031
10/20/2014,2014,10,20,25357
10/21/2014,2014,10,21,23676
10/22/2014,2014,10,22,23383
10/23/2014,2014,10,23,24199
10/24/2014,2014,10,24,24773
10/25/2014,2014,10,25,28266
10/26/2014,2014,10,26,29276
10/27/2014,2014,10,27,24378
10/28/2014,2014,10,28,24691
10/29/2014,2014,10,29,24429
10/30/2014,2014,10,30,24856
10/31/2014,2014,10,31,25489
11/1/2014,2014,11,1,27379
11/2/2014,2014,11,2,27922
11/3/2014,2014,11,3,27297
11/4/2014,2014,11,4,26085
11/5/2014,2014,11,5,24855
11/6/2014,2014,11,6,23907
11/7/2014,2014,11,7,25325
11/8/2014,2014,11,8,28032
11/9/2014,2014,11,9,28544
11/10/2014,2014,11,10,27567
11/11/2014,2014,11,11,26422
11/12/2014,2014,11,12,26662
11/13/2014,2014,11,13,26915
11/14/2014,2014,11,14,27928
11/15/2014,2014,11,15,30778
11/16/2014,2014,11,16,31390
11/17/2014,2014,11,17,30640
11/18/2014,2014,11,18,29996
11/19/2014,2014,11,19,30310
11/20/2014,2014,11,20,31432
11/21/2014,2014,11,21,31608
11/22/2014,2014,11,22,33443
11/23/2014,2014,11,23,34005
11/24/2014,2014,11,24,32623
11/25/2014,2014,11,25,32705
11/26/2014,2014,11,26,32127
11/27/2014,2014,11,27,33334
11/28/2014,2014,11,28,33372
11/29/2014,2014,11,29,36095
11/30/2014,2014,11,30,37204
12/1/2014,2014,12,1,35923
12/2/2014,2014,12,2,35013
12/3/2014,2014,12,3,33225
12/4/2014,2014,12,4,31387
12/5/2014,2014,12,5,30185
12/6/2014,2014,12,6,32356
12/7/2014,2014,12,7,33254
12/8/2014,2014,12,8,31446
12/9/2014,2014,12,9,28669
12/10/2014,2014,12,10,27039
12/11/2014,2014,12,11,26261
12/12/2014,2014,12,12,25492
12/13/2014,2014,12,13,27494
12/14/2014,2014,12,14,27863
12/15/2014,2014,12,15,26708
12/16/2014,2014,12,16,26758
12/17/2014,2014,12,17,25408
12/18/2014,2014,12,18,25682
12/19/2014,2014,12,19,26477
12/20/2014,2014,12,20,29305
12/21/2014,2014,12,21,29867
12/22/2014,2014,12,22,29235
12/23/2014,2014,12,23,30123
12/24/2014,2014,12,24,30075
12/25/2014,2014,12,25,29328
12/26/2014,2014,12,26,29604
12/27/2014,2014,12,27,32753
12/28/2014,2014,12,28,33668
12/29/2014,2014,12,29,32668
12/30/2014,2014,12,30,31655
12/31/2014,2014,12,31,29778
1/1/2015,2015,1,1,28690
1/2/2015,2015,1,2,27093
1/3/2015,2015,1,3,29394
1/4/2015,2015,1,4,30111
1/5/2015,2015,1,5,28500
1/6/2015,2015,1,6,26356
1/7/2015,2015,1,7,24443
1/8/2015,2015,1,8,23198
1/9/2015,2015,1,9,21932
1/10/2015,2015,1,10,24228
1/11/2015,2015,1,11,24631
1/12/2015,2015,1,12,23095
1/13/2015,2015,1,13,21584
1/14/2015,2015,1,14,20285
1/15/2015,2015,1,15,20004
1/16/2015,2015,1,16,19429
1/17/2015,2015,1,17,22702
1/18/2015,2015,1,18,24110
1/19/2015,2015,1,19,22917
1/20/2015,2015,1,20,22342
1/21/2015,2015,1,21,21548
1/22/2015,2015,1,22,21275
1/23/2015,2015,1,23,20802
1/24/2015,2015,1,24,24702
1/25/2015,2015,1,25,25894
1/26/2015,2015,1,26,26084
1/27/2015,2015,1,27,25914
1/28/2015,2015,1,28,25311
1/29/2015,2015,1,29,25496
1/30/2015,2015,1,30,25146
1/31/2015,2015,1,31,29082
2/1/2015,2015,2,1,30133
2/2/2015,2015,2,2,29798
2/3/2015,2015,2,3,29620
2/4/2015,2015,2,4,29483
2/5/2015,2015,2,5,29310
2/6/2015,2015,2,6,28751
2/7/2015,2015,2,7,31747
2/8/2015,2015,2,8,33691
2/9/2015,2015,2,9,31847
2/10/2015,2015,2,10,31013
2/11/2015,2015,2,11,30325
2/12/2015,2015,2,12,29761
2/13/2015,2015,2,13,28936
2/14/2015,2015,2,14,30731
2/15/2015,2015,2,15,31388
2/16/2015,2015,2,16,28867
2/17/2015,2015,2,17,26379
2/18/2015,2015,2,18,25369
2/19/2015,2015,2,19,24079
2/20/2015,2015,2,20,23863
2/21/2015,2015,2,21,24625
2/22/2015,2015,2,22,26124
2/23/2015,2015,2,23,24359
2/24/2015,2015,2,24,22946
2/25/2015,2015,2,25,21508
2/26/2015,2015,2,26,21473
2/27/2015,2015,2,27,21011
2/28/2015,2015,2,28,23411
3/1/2015,2015,3,1,23910
3/2/2015,2015,3,2,21654
3/3/2015,2015,3,3,19630
3/4/2015,2015,3,4,17908
3/5/2015,2015,3,5,16486
3/6/2015,2015,3,6,15255
3/7/2015,2015,3,7,18490
3/8/2015,2015,3,8,19170
3/9/2015,2015,3,9,17357
3/10/2015,2015,3,10,15689
3/11/2015,2015,3,11,15053
3/12/2015,2015,3,12,14214
3/13/2015,2015,3,13,14505
3/14/2015,2015,3,14,19013
3/15/2015,2015,3,15,20279
3/16/2015,2015,3,16,19735
3/17/2015,2015,3,17,19370
3/18/2015,2015,3,18,17640
3/19/2015,2015,3,19,15880
3/20/2015,2015,3,20,16243
3/21/2015,2015,3,21,19411
3/22/2015,2015,3,22,20550
3/23/2015,2015,3,23,19088
3/24/2015,2015,3,24,19037
3/25/2015,2015,3,25,19376
3/26/2015,2015,3,26,19844
3/27/2015,2015,3,27,19674
3/28/2015,2015,3,28,23456
3/29/2015,2015,3,29,25305
3/30/2015,2015,3,30,25147
3/31/2015,2015,3,31,24401
4/1/2015,2015,4,1,23265
4/2/2015,2015,4,2,22667
4/3/2015,2015,4,3,22303
4/4/2015,2015,4,4,24537
4/5/2015,2015,4,5,25872
4/6/2015,2015,4,6,23898
4/7/2015,2015,4,7,22770
4/8/2015,2015,4,8,21698
4/9/2015,2015,4,9,21217
4/10/2015,2015,4,10,21052
4/11/2015,2015,4,11,23093
4/12/2015,2015,4,12,23098
4/13/2015,2015,4,13,21805
4/14/2015,2015,4,14,19847
4/15/2015,2015,4,15,18837
4/16/2015,2015,4,16,17545
4/17/2015,2015,4,17,16939
4/18/2015,2015,4,18,18991
4/19/2015,2015,4,19,19827
4/20/2015,2015,4,20,18045
4/21/2015,2015,4,21,16140
4/22/2015,2015,4,22,15597
4/23/2015,2015,4,23,15542
4/24/2015,2015,4,24,15619
4/25/2015,2015,4,25,18830
4/26/2015,2015,4,26,19118
4/27/2015,2015,4,27,18304
4/28/2015,2015,4,28,18081
4/29/2015,2015,4,29,18180
4/30/2015,2015,4,30,18776
5/1/2015,2015,5,1,18450
5/2/2015,2015,5,2,21557
5/3/2015,2015,5,3,21957
5/4/2015,2015,5,4,23081
5/5/2015,2015,5,5,23115
5/6/2015,2015,5,6,23418
5/7/2015,2015,5,7,24006
5/8/2015,2015,5,8,24855
5/9/2015,2015,5,9,28342
5/10/2015,2015,5,10,28995
5/11/2015,2015,5,11,27644
5/12/2015,2015,5,12,27518
5/13/2015,2015,5,13,27497
5/14/2015,2015,5,14,28591
5/15/2015,2015,5,15,28012
5/16/2015,2015,5,16,29730
5/17/2015,2015,5,17,30429
5/18/2015,2015,5,18,30289
5/19/2015,2015,5,19,30330
5/20/2015,2015,5,20,29760
5/21/2015,2015,5,21,29933
5/22/2015,2015,5,22,30400
5/23/2015,2015,5,23,31528
5/24/2015,2015,5,24,33164
5/25/2015,2015,5,25,33110
5/26/2015,2015,5,26,31887
5/27/2015,2015,5,27,32487
5/28/2015,2015,5,28,32983
5/29/2015,2015,5,29,33760
5/30/2015,2015,5,30,35497
5/31/2015,2015,5,31,36744
6/1/2015,2015,6,1,36165
6/2/2015,2015,6,2,34824
6/3/2015,2015,6,3,33723
6/4/2015,2015,6,4,32680
6/5/2015,2015,6,5,31663
6/6/2015,2015,6,6,33908
6/7/2015,2015,6,7,34606
6/8/2015,2015,6,8,32806
6/9/2015,2015,6,9,30995
6/10/2015,2015,6,10,30660
6/11/2015,2015,6,11,30434
6/12/2015,2015,6,12,30009
6/13/2015,2015,6,13,32160
6/14/2015,2015,6,14,34032
6/15/2015,2015,6,15,32270
6/16/2015,2015,6,16,30683
6/17/2015,2015,6,17,30122
6/18/2015,2015,6,18,29716
6/19/2015,2015,6,19,30269
6/20/2015,2015,6,20,32841
6/21/2015,2015,6,21,33818
6/22/2015,2015,6,22,33526
6/23/2015,2015,6,23,33587
6/24/2015,2015,6,24,33654
6/25/2015,2015,6,25,33581
6/26/2015,2015,6,26,32873
6/27/2015,2015,6,27,35023
6/28/2015,2015,6,28,35952
6/29/2015,2015,6,29,35429
6/30/2015,2015,6,30,34511
7/1/2015,2015,7,1,34306
7/2/2015,2015,7,2,33514
7/3/2015,2015,7,3,33143
7/4/2015,2015,7,4,35411
7/5/2015,2015,7,5,35828
7/6/2015,2015,7,6,36119
7/7/2015,2015,7,7,35276
7/8/2015,2015,7,8,35253
7/9/2015,2015,7,9,34903
7/10/2015,2015,7,10,35834
7/11/2015,2015,7,11,37857
7/12/2015,2015,7,12,38422
7/13/2015,2015,7,13,38579
7/14/2015,2015,7,14,39058
7/15/2015,2015,7,15,39064
7/16/2015,2015,7,16,39690
7/17/2015,2015,7,17,40312
7/18/2015,2015,7,18,43467
7/19/2015,2015,7,19,43774
7/20/2015,2015,7,20,42597
7/21/2015,2015,7,21,42327
7/22/2015,2015,7,22,41063
7/23/2015,2015,7,23,40666
7/24/2015,2015,7,24,39639
7/25/2015,2015,7,25,41616
7/26/2015,2015,7,26,42377
7/27/2015,2015,7,27,41546
7/28/2015,2015,7,28,40342
7/29/2015,2015,7,29,39476
7/30/2015,2015,7,30,38860
7/31/2015,2015,7,31,37675
8/1/2015,2015,8,1,39997
8/2/2015,2015,8,2,41158
8/3/2015,2015,8,3,39911
8/4/2015,2015,8,4,38608
8/5/2015,2015,8,5,37520
8/6/2015,2015,8,6,35700
8/7/2015,2015,8,7,34315
8/8/2015,2015,8,8,35502
8/9/2015,2015,8,9,35703
8/10/2015,2015,8,10,34220
8/11/2015,2015,8,11,33031
8/12/2015,2015,8,12,31878
8/13/2015,2015,8,13,31567
8/14/2015,2015,8,14,28248
8/15/2015,2015,8,15,30726
8/16/2015,2015,8,16,31249
8/17/2015,2015,8,17,29695
8/18/2015,2015,8,18,27989
8/19/2015,2015,8,19,26992
8/20/2015,2015,8,20,25912
8/21/2015,2015,8,21,25174
8/22/2015,2015,8,22,27408
8/23/2015,2015,8,23,27874
8/24/2015,2015,8,24,26908
8/25/2015,2015,8,25,26043
8/26/2015,2015,8,26,26114
8/27/2015,2015,8,27,26073
8/28/2015,2015,8,28,26064
8/29/2015,2015,8,29,29424
8/30/2015,2015,8,30,30317
8/31/2015,2015,8,31,29507
9/1/2015,2015,9,1,28125
9/2/2015,2015,9,2,27310
9/3/2015,2015,9,3,26461
9/4/2015,2015,9,4,26268
9/5/2015,2015,9,5,27830
9/6/2015,2015,9,6,28505
9/7/2015,2015,9,7,27593
9/8/2015,2015,9,8,26851
9/9/2015,2015,9,9,26210
9/10/2015,2015,9,10,25723
9/11/2015,2015,9,11,25300
9/12/2015,2015,9,12,27177
9/13/2015,2015,9,13,28087
9/14/2015,2015,9,14,27429
9/15/2015,2015,9,15,26284
9/16/2015,2015,9,16,25882
9/17/2015,2015,9,17,25854
9/18/2015,2015,9,18,24737
9/19/2015,2015,9,19,27066
9/20/2015,2015,9,20,28255
9/21/2015,2015,9,21,27312
9/22/2015,2015,9,22,26324
9/23/2015,2015,9,23,25540
9/24/2015,2015,9,24,25181
9/25/2015,2015,9,25,24804
9/26/2015,2015,9,26,24279
9/27/2015,2015,9,27,23011
9/28/2015,2015,9,28,22144
9/29/2015,2015,9,29,22788
9/30/2015,2015,9,30,23120
10/1/2015,2015,10,1,21326
10/2/2015,2015,10,2,20028
10/3/2015,2015,10,3,21399
10/4/2015,2015,10,4,21627
10/5/2015,2015,10,5,19598
10/6/2015,2015,10,6,17657
10/7/2015,2015,10,7,15751
10/8/2015,2015,10,8,14818
10/9/2015,2015,10,9,14431
10/10/2015,2015,10,10,14585
10/11/2015,2015,10,11,15167
10/12/2015,2015,10,12,14366
10/13/2015,2015,10,13,12804
10/14/2015,2015,10,14,12425
10/15/2015,2015,10,15,13224
10/16/2015,2015,10,16,14145
10/17/2015,2015,10,17,15600
10/18/2015,2015,10,18,16553
10/19/2015,2015,10,19,16110
10/20/2015,2015,10,20,15386
10/21/2015,2015,10,21,16126
10/22/2015,2015,10,22,16424
10/23/2015,2015,10,23,16666
10/24/2015,2015,10,24,19290
10/25/2015,2015,10,25,21397
10/26/2015,2015,10,26,22797
10/27/2015,2015,10,27,18649
10/28/2015,2015,10,28,19686
10/29/2015,2015,10,29,19614
10/30/2015,2015,10,30,20645
10/31/2015,2015,10,31,23418
11/1/2015,2015,11,1,24735
11/2/2015,2015,11,2,24267
11/3/2015,2015,11,3,23181
11/4/2015,2015,11,4,22429
11/5/2015,2015,11,5,21623
11/6/2015,2015,11,6,20692
11/7/2015,2015,11,7,21237
11/8/2015,2015,11,8,21605
11/9/2015,2015,11,9,21431
11/10/2015,2015,11,10,19828
11/11/2015,2015,11,11,20012
11/12/2015,2015,11,12,20191
11/13/2015,2015,11,13,20352
11/14/2015,2015,11,14,21175
11/15/2015,2015,11,15,21946
11/16/2015,2015,11,16,20973
11/17/2015,2015,11,17,19323
11/18/2015,2015,11,18,18742
11/19/2015,2015,11,19,19504
11/20/2015,2015,11,20,19690
11/21/2015,2015,11,21,21259
11/22/2015,2015,11,22,22104
11/23/2015,2015,11,23,22909
11/24/2015,2015,11,24,21990
11/25/2015,2015,11,25,22229
11/26/2015,2015,11,26,21680
11/27/2015,2015,11,27,22244
11/28/2015,2015,11,28,23882
11/29/2015,2015,11,29,25087
11/30/2015,2015,11,30,24817
12/1/2015,2015,12,1,23945
12/2/2015,2015,12,2,21959
12/3/2015,2015,12,3,19642
12/4/2015,2015,12,4,17937
12/5/2015,2015,12,5,19173
12/6/2015,2015,12,6,19521
12/7/2015,2015,12,7,18713
12/8/2015,2015,12,8,17219
12/9/2015,2015,12,9,16248
12/10/2015,2015,12,10,14772
12/11/2015,2015,12,11,15000
12/12/2015,2015,12,12,15664
12/13/2015,2015,12,13,15932
12/14/2015,2015,12,14,15267
12/15/2015,2015,12,15,14263
12/16/2015,2015,12,16,13771
12/17/2015,2015,12,17,14382
12/18/2015,2015,12,18,14745
12/19/2015,2015,12,19,15772
12/20/2015,2015,12,20,16258
12/21/2015,2015,12,21,16753
12/22/2015,2015,12,22,15779
12/23/2015,2015,12,23,15025
12/24/2015,2015,12,24,15164
12/25/2015,2015,12,25,14516
12/26/2015,2015,12,26,16078
12/27/2015,2015,12,27,16756
12/28/2015,2015,12,28,16730
12/29/2015,2015,12,29,16122
12/30/2015,2015,12,30,15240
12/31/2015,2015,12,31,14491
1/1/2016,2016,1,1,13209
1/2/2016,2016,1,2,13928
1/3/2016,2016,1,3,13929
1/4/2016,2016,1,4,12771
1/5/2016,2016,1,5,10735
1/6/2016,2016,1,6,9640
1/7/2016,2016,1,7,10658
1/8/2016,2016,1,8,11233
1/9/2016,2016,1,9,14155
1/10/2016,2016,1,10,16021
1/11/2016,2016,1,11,15251
1/12/2016,2016,1,12,14315
1/13/2016,2016,1,13,14222
1/14/2016,2016,1,14,14025
1/15/2016,2016,1,15,14905
1/16/2016,2016,1,16,16270
1/17/2016,2016,1,17,17817
1/18/2016,2016,1,18,17228
1/19/2016,2016,1,19,15969
1/20/2016,2016,1,20,16153
1/21/2016,2016,1,21,15923
1/22/2016,2016,1,22,16616
1/23/2016,2016,1,23,17949
1/24/2016,2016,1,24,18768
1/25/2016,2016,1,25,18980
1/26/2016,2016,1,26,17862
1/27/2016,2016,1,27,17868
1/28/2016,2016,1,28,18333
1/29/2016,2016,1,29,18832
1/30/2016,2016,1,30,21923
1/31/2016,2016,1,31,23525
2/1/2016,2016,2,1,23644
2/2/2016,2016,2,2,22667
2/3/2016,2016,2,3,22739
2/4/2016,2016,2,4,22640
2/5/2016,2016,2,5,22082
2/6/2016,2016,2,6,23268
2/7/2016,2016,2,7,22035
2/8/2016,2016,2,8,20486
2/9/2016,2016,2,9,19904
2/10/2016,2016,2,10,19603
2/11/2016,2016,2,11,18509
2/12/2016,2016,2,12,16686
2/13/2016,2016,2,13,16942
2/14/2016,2016,2,14,17476
2/15/2016,2016,2,15,14998
2/16/2016,2016,2,16,13138
2/17/2016,2016,2,17,11940
2/18/2016,2016,2,18,11131
2/19/2016,2016,2,19,11431
2/20/2016,2016,2,20,12381
2/21/2016,2016,2,21,12652
2/22/2016,2016,2,22,13188
2/23/2016,2016,2,23,12519
2/24/2016,2016,2,24,12505
2/25/2016,2016,2,25,11933
2/26/2016,2016,2,26,12115
2/27/2016,2016,2,27,13702
2/28/2016,2016,2,28,13599
2/29/2016,2016,2,29,13949
3/1/2016,2016,3,1,13364
3/2/2016,2016,3,2,12655
3/3/2016,2016,3,3,11570
3/4/2016,2016,3,4,12988
3/5/2016,2016,3,5,14691
3/6/2016,2016,3,6,16243
3/7/2016,2016,3,7,14946
3/8/2016,2016,3,8,13345
3/9/2016,2016,3,9,13466
3/10/2016,2016,3,10,12375
3/11/2016,2016,3,11,13314
3/12/2016,2016,3,12,15765
3/13/2016,2016,3,13,17903
3/14/2016,2016,3,14,15906
3/15/2016,2016,3,15,14536
3/16/2016,2016,3,16,13755
3/17/2016,2016,3,17,13302
3/18/2016,2016,3,18,14210
3/19/2016,2016,3,19,16300
3/20/2016,2016,3,20,16872
3/21/2016,2016,3,21,16466
3/22/2016,2016,3,22,15772
3/23/2016,2016,3,23,15845
3/24/2016,2016,3,24,15856
3/25/2016,2016,3,25,16195
3/26/2016,2016,3,26,17717
3/27/2016,2016,3,27,18848
3/28/2016,2016,3,28,18470
3/29/2016,2016,3,29,17127
