city,year,month,composition_rate,total_unit,women_unit,men_unit
Daejeon/Chungnam,2022,11,9.0,21325.0,6490.0,14835.0
Daejeon/Chungnam,2022,12,8.8,20830.0,5521.0,15309.0
Daejeon/Chungnam,2022,2,6.7,15875.0,4447.0,11428.0
Daejeon/Chungnam,2022,3,7.3,17396.0,5502.0,11894.0
Daejeon/Chungnam,2022,4,8.7,20517.0,6422.0,14095.0
Daejeon/Chungnam,2022,5,9.5,22631.0,7772.0,14859.0
Daejeon/Chungnam,2022,6,8.3,19704.0,6572.0,13132.0
Daejeon/Chungnam,2022,7,8.0,18885.0,5309.0,13576.0
Daejeon/Chungnam,2022,8,8.6,20358.0,5933.0,14425.0
Daejeon/Chungnam,2022,9,9.0,21288.0,7146.0,14142.0
Daejeon/Chungnam,2023,1,7.3,17166.0,4145.0,13021.0
Daejeon/Chungnam,2023,10,8.3,19567.0,5058.0,14509.0
Daejeon/Chungnam,2023,11,8.7,20389.0,6187.0,14202.0
Daejeon/Chungnam,2023,12,8.5,19941.0,5120.0,14821.0
Daejeon/Chungnam,2023,2,7.1,16702.0,4906.0,11796.0
Daejeon/Chungnam,2023,3,9.1,21288.0,6157.0,15131.0
Daejeon/Chungnam,2023,4,8.4,19634.0,5067.0,14567.0
Daejeon/Chungnam,2023,5,9.0,21108.0,6616.0,14492.0
Daejeon/Chungnam,2023,6,8.5,19974.0,5894.0,14080.0
Daejeon/Chungnam,2023,7,8.5,19875.0,5582.0,14293.0
Daejeon/Chungnam,2023,8,8.7,20511.0,6277.0,14234.0
Daejeon/Chungnam,2023,9,7.9,18448.0,5201.0,13247.0
Gangwon,2006,1,7.6,5810.0,511.0,5299.0
Gangwon,2006,10,6.1,4676.0,765.0,3911.0
Gangwon,2006,11,7.8,6008.0,819.0,5189.0
Gangwon,2006,12,7.3,5569.0,571.0,4998.0
Gangwon,2006,2,10.1,7711.0,574.0,7137.0
Gangwon,2006,3,10.7,8223.0,840.0,7383.0
Gangwon,2006,4,9.0,6857.0,813.0,6044.0
Gangwon,2006,5,8.7,6653.0,926.0,5727.0
Gangwon,2006,6,8.7,6677.0,894.0,5783.0
Gangwon,2006,7,7.2,5495.0,613.0,4882.0
Gangwon,2006,8,9.0,6923.0,636.0,6287.0
Gangwon,2006,9,7.8,5983.0,937.0,5046.0
Gangwon,2007,1,9.2,5962.0,494.0,5468.0
Gangwon,2007,10,8.7,5597.0,848.0,4749.0
Gangwon,2007,11,7.9,5089.0,661.0,4428.0
Gangwon,2007,12,8.3,5392.0,945.0,4447.0
Gangwon,2007,2,9.1,5886.0,488.0,5398.0
Gangwon,2007,3,8.5,5474.0,945.0,4529.0
Gangwon,2007,4,9.7,6247.0,1250.0,4997.0
Gangwon,2007,5,8.8,5695.0,1115.0,4580.0
Gangwon,2007,6,7.7,4988.0,755.0,4233.0
Gangwon,2007,7,8.7,5620.0,444.0,5176.0
Gangwon,2007,8,7.1,4602.0,391.0,4211.0
Gangwon,2007,9,6.3,4089.0,696.0,3393.0
Gangwon,2008,1,9.7,7140.0,451.0,6689.0
Gangwon,2008,10,8.5,6194.0,1284.0,4910.0
Gangwon,2008,11,8.1,5939.0,1338.0,4601.0
Gangwon,2008,12,7.5,5524.0,1025.0,4499.0
Gangwon,2008,2,7.6,5603.0,431.0,5172.0
Gangwon,2008,3,8.2,6027.0,1107.0,4920.0
Gangwon,2008,4,8.3,6073.0,1399.0,4674.0
Gangwon,2008,5,8.4,6169.0,1138.0,5031.0
Gangwon,2008,6,8.4,6146.0,739.0,5407.0
Gangwon,2008,7,8.7,6393.0,866.0,5527.0
Gangwon,2008,8,7.7,5637.0,747.0,4890.0
Gangwon,2008,9,8.8,6428.0,1080.0,5348.0
Gangwon,2009,1,7.7,6136.0,711.0,5425.0
Gangwon,2009,10,7.7,6174.0,1330.0,4844.0
Gangwon,2009,11,8.8,7003.0,1665.0,5338.0
Gangwon,2009,12,8.4,6710.0,1355.0,5355.0
Gangwon,2009,2,7.3,5845.0,788.0,5057.0
Gangwon,2009,3,8.9,7064.0,1104.0,5960.0
Gangwon,2009,4,8.9,7131.0,1331.0,5800.0
Gangwon,2009,5,8.8,7012.0,1961.0,5051.0
Gangwon,2009,6,7.3,5862.0,1392.0,4470.0
Gangwon,2009,7,9.3,7415.0,1050.0,6365.0
Gangwon,2009,8,8.8,7031.0,986.0,6045.0
Gangwon,2009,9,8.0,6380.0,1780.0,4600.0
Gangwon,2010,1,6.1,5075.0,881.0,4194.0
Gangwon,2010,10,8.9,7482.0,1936.0,5546.0
Gangwon,2010,11,8.5,7135.0,2062.0,5073.0
Gangwon,2010,12,8.8,7368.0,1707.0,5661.0
Gangwon,2010,2,7.1,5976.0,647.0,5329.0
Gangwon,2010,3,8.2,6843.0,1044.0,5799.0
Gangwon,2010,4,8.5,7067.0,1463.0,5604.0
Gangwon,2010,5,7.8,6503.0,2079.0,4424.0
Gangwon,2010,6,7.9,6648.0,1566.0,5082.0
Gangwon,2010,7,10,8365.0,1337.0,7028.0
Gangwon,2010,8,9.4,7878.0,1155.0,6723.0
Gangwon,2010,9,8.7,7292.0,1361.0,5931.0
Gangwon,2011,1,6.8,6286.0,1057.0,5229.0
Gangwon,2011,10,8.8,8159.0,1986.0,6173.0
Gangwon,2011,11,9.3,8600.0,2081.0,6519.0
Gangwon,2011,12,8.9,8203.0,1713.0,6490.0
Gangwon,2011,2,5.9,5485.0,779.0,4706.0
Gangwon,2011,3,8.1,7434.0,1521.0,5913.0
Gangwon,2011,4,9.0,8296.0,2174.0,6122.0
Gangwon,2011,5,9.1,8437.0,2461.0,5976.0
Gangwon,2011,6,8.2,7598.0,2002.0,5596.0
Gangwon,2011,7,8.5,7837.0,988.0,6849.0
Gangwon,2011,8,8.3,7681.0,1322.0,6359.0
Gangwon,2011,9,9.0,8271.0,1798.0,6473.0
Gangwon,2012,1,8.2,8846.0,1202.0,7644.0
Gangwon,2012,10,8.6,9333.0,2496.0,6837.0
Gangwon,2012,11,9.6,10373.0,2782.0,7591.0
Gangwon,2012,12,7.6,8208.0,1328.0,6880.0
Gangwon,2012,2,8.1,8753.0,1534.0,7219.0
Gangwon,2012,3,8.8,9579.0,1789.0,7790.0
Gangwon,2012,4,8.5,9174.0,1644.0,7530.0
Gangwon,2012,5,8.3,9028.0,2651.0,6377.0
Gangwon,2012,6,8.0,8619.0,1681.0,6938.0
Gangwon,2012,7,8.3,8963.0,1596.0,7367.0
Gangwon,2012,8,7.6,8261.0,1448.0,6813.0
Gangwon,2012,9,8.5,9161.0,2160.0,7001.0
Gangwon,2013,1,9.2,11137.0,2090.0,9047.0
Gangwon,2013,10,8.3,10010.0,2898.0,7112.0
Gangwon,2013,11,8.3,9987.0,2399.0,7588.0
Gangwon,2013,12,8.6,10326.0,1366.0,8960.0
Gangwon,2013,2,7.5,9053.0,1670.0,7383.0
Gangwon,2013,3,8.4,10155.0,2129.0,8026.0
Gangwon,2013,4,8.9,10695.0,2260.0,8435.0
Gangwon,2013,5,8.5,10180.0,2546.0,7634.0
Gangwon,2013,6,7.5,8981.0,2354.0,6627.0
Gangwon,2013,7,9.3,11246.0,2170.0,9076.0
Gangwon,2013,8,8.5,10220.0,1761.0,8459.0
Gangwon,2013,9,7.0,8465.0,1699.0,6766.0
Gangwon,2014,1,7.6,9772.0,1391.0,8381.0
Gangwon,2014,10,8.2,10506.0,2852.0,7654.0
Gangwon,2014,11,8.7,11128.0,2714.0,8414.0
Gangwon,2014,12,9.2,11820.0,2528.0,9292.0
Gangwon,2014,2,7.2,9153.0,1668.0,7485.0
Gangwon,2014,3,8.3,10632.0,2313.0,8319.0
Gangwon,2014,4,8.7,11086.0,2495.0,8591.0
Gangwon,2014,5,9.3,11930.0,3405.0,8525.0
Gangwon,2014,6,7.4,9491.0,2205.0,7286.0
Gangwon,2014,7,8.8,11292.0,2072.0,9220.0
Gangwon,2014,8,8.6,10978.0,2101.0,8877.0
Gangwon,2014,9,8.0,10218.0,2431.0,7787.0
Gangwon,2015,1,7.9,11876.0,2024.0,9852.0
Gangwon,2015,10,8.3,12476.0,3311.0,9165.0
Gangwon,2015,11,8.2,12342.0,2906.0,9436.0
Gangwon,2015,12,9.0,13500.0,2665.0,10835.0
Gangwon,2015,2,6.5,9676.0,1797.0,7879.0
Gangwon,2015,3,8.5,12757.0,2472.0,10285.0
Gangwon,2015,4,8.4,12611.0,3194.0,9417.0
Gangwon,2015,5,8.4,12541.0,3342.0,9199.0
Gangwon,2015,6,8.5,12750.0,3112.0,9638.0
Gangwon,2015,7,9.8,14610.0,2913.0,11697.0
Gangwon,2015,8,8.1,12119.0,2509.0,9610.0
Gangwon,2015,9,8.4,12537.0,3318.0,9219.0
Gangwon,2016,1,8.3,12373.0,2066.0,10307.0
Gangwon,2016,10,8.3,12495.0,2791.0,9704.0
Gangwon,2016,11,8.5,12680.0,2577.0,10103.0
Gangwon,2016,12,8.6,12914.0,2153.0,10761.0
Gangwon,2016,2,7.0,10563.0,1611.0,8952.0
Gangwon,2016,3,8.5,12811.0,2285.0,10526.0
Gangwon,2016,4,8.7,12984.0,2764.0,10220.0
Gangwon,2016,5,8.7,12967.0,2879.0,10088.0
Gangwon,2016,6,8.2,12346.0,2062.0,10284.0
Gangwon,2016,7,8.9,13373.0,2379.0,10994.0
Gangwon,2016,8,8.4,12597.0,1985.0,10612.0
Gangwon,2016,9,7.8,11748.0,2105.0,9643.0
Gangwon,2017,1,6.6,10288.0,1562.0,8726.0
Gangwon,2017,10,7.6,11760.0,2737.0,9023.0
Gangwon,2017,11,8.9,13804.0,2321.0,11483.0
Gangwon,2017,12,8.0,12324.0,2084.0,10240.0
Gangwon,2017,2,8.0,12334.0,1852.0,10482.0
Gangwon,2017,3,8.5,13186.0,1949.0,11237.0
Gangwon,2017,4,8.2,12653.0,2500.0,10153.0
Gangwon,2017,5,9.4,14524.0,3516.0,11008.0
Gangwon,2017,6,8.2,12644.0,2205.0,10439.0
Gangwon,2017,7,8.8,13662.0,2123.0,11539.0
Gangwon,2017,8,8.7,13451.0,2154.0,11297.0
Gangwon,2017,9,9.2,14334.0,2594.0,11740.0
Gangwon,2018,1,8.0,12944.0,1650.0,11294.0
Gangwon,2018,10,8.4,13534.0,2379.0,11155.0
Gangwon,2018,11,9.0,14573.0,2369.0,12204.0
Gangwon,2018,12,7.9,12783.0,2315.0,10468.0
Gangwon,2018,2,7.4,12004.0,1560.0,10444.0
Gangwon,2018,3,8.9,14366.0,2384.0,11982.0
Gangwon,2018,4,8.6,13860.0,2792.0,11068.0
Gangwon,2018,5,8.7,13976.0,2999.0,10977.0
Gangwon,2018,6,8.2,13191.0,1920.0,11271.0
Gangwon,2018,7,8.6,13912.0,2083.0,11829.0
Gangwon,2018,8,8.5,13695.0,1808.0,11887.0
Gangwon,2018,9,7.8,12521.0,2367.0,10154.0
Gangwon,2019,1,8.9,13645.0,1859.0,11786.0
Gangwon,2019,10,7.7,11773.0,2379.0,9394.0
Gangwon,2019,11,8.4,12903.0,2172.0,10731.0
Gangwon,2019,12,7.9,12174.0,1975.0,10199.0
Gangwon,2019,2,6.8,10508.0,1320.0,9188.0
Gangwon,2019,3,8.8,13466.0,2201.0,11265.0
Gangwon,2019,4,8.4,12941.0,2234.0,10707.0
Gangwon,2019,5,9.2,14132.0,3021.0,11111.0
Gangwon,2019,6,8.0,12234.0,1965.0,10269.0
Gangwon,2019,7,9.0,13757.0,2230.0,11527.0
Gangwon,2019,8,8.7,13412.0,2288.0,11124.0
Gangwon,2019,9,8.2,12661.0,2554.0,10107.0
Gangwon,2020,1,8.3,11683.0,1640.0,10043.0
Gangwon,2020,10,8.0,11199.0,2142.0,9057.0
Gangwon,2020,11,7.1,9923.0,2053.0,7870.0
Gangwon,2020,12,8.3,11666.0,2119.0,9547.0
Gangwon,2020,2,7.8,10942.0,1775.0,9167.0
Gangwon,2020,3,8.9,12486.0,1595.0,10891.0
Gangwon,2020,4,7.9,11083.0,1472.0,9611.0
Gangwon,2020,5,8.9,12512.0,2164.0,10348.0
Gangwon,2020,6,8.7,12183.0,2076.0,10107.0
Gangwon,2020,7,9.3,13117.0,1974.0,11143.0
Gangwon,2020,8,8.5,11907.0,2273.0,9634.0
Gangwon,2020,9,8.5,11969.0,2054.0,9915.0
Gangwon,2021,1,8.1,10933.0,1963.0,8970.0
Gangwon,2021,10,7.4,9907.0,2027.0,7880.0
Gangwon,2021,11,8.6,11616.0,2119.0,9497.0
Gangwon,2021,12,8.3,11119.0,2220.0,8899.0
Gangwon,2021,2,7.5,10101.0,1582.0,8519.0
Gangwon,2021,3,9.8,13104.0,2146.0,10958.0
Gangwon,2021,4,8.1,10939.0,1963.0,8976.0
Gangwon,2021,5,8.9,11926.0,2057.0,9869.0
Gangwon,2021,6,8.0,10691.0,1967.0,8724.0
Gangwon,2021,7,7.5,10083.0,2225.0,7858.0
Gangwon,2021,8,9.4,12644.0,2160.0,10484.0
Gangwon,2021,9,8.4,11230.0,1751.0,9479.0
Gangwon,2022,1,7.7,9602.0,1413.0,8189.0
Gangwon,2022,10,8.0,10040.0,2219.0,7821.0
Gangwon,2022,11,8.7,10839.0,2163.0,8676.0
Gangwon,2022,12,8.6,10720.0,2096.0,8624.0
Gangwon,2022,2,6.9,8675.0,1527.0,7148.0
Gangwon,2022,3,7.8,9774.0,1833.0,7941.0
Gangwon,2022,4,8.7,10918.0,2842.0,8076.0
Gangwon,2022,5,9.0,11235.0,2520.0,8715.0
Gangwon,2022,6,8.5,10669.0,2150.0,8519.0
Gangwon,2022,7,8.5,10617.0,2016.0,8601.0
Gangwon,2022,8,8.0,10049.0,2498.0,7551.0
Gangwon,2022,9,9.4,11728.0,3195.0,8533.0
Gangwon,2023,1,6.4,8552.0,1414.0,7138.0
Gangwon,2023,10,7.9,10449.0,2104.0,8345.0
Gangwon,2023,11,9.4,12444.0,2386.0,10058.0
Gangwon,2023,12,9.4,12449.0,2659.0,9790.0
Gangwon,2023,2,7.2,9549.0,1469.0,8080.0
Gangwon,2023,3,8.7,11552.0,2106.0,9446.0
Gangwon,2023,4,8.1,10816.0,1998.0,8818.0
Gangwon,2023,5,8.4,11224.0,2402.0,8822.0
Gangwon,2023,6,8.9,11888.0,2212.0,9676.0
Gangwon,2023,7,8.2,10959.0,2503.0,8456.0
Gangwon,2023,8,8.9,11839.0,3370.0,8469.0
Gangwon,2023,9,8.4,11130.0,2196.0,8934.0
Gyeonggi,2006,1,7.8,11090.0,2280.0,8810.0
Gyeonggi,2006,10,7.7,10898.0,1873.0,9025.0
Gyeonggi,2006,11,7.8,11040.0,2146.0,8894.0
Gyeonggi,2006,12,7.9,11124.0,2541.0,8583.0
Gyeonggi,2006,2,8.8,12407.0,2343.0,10064.0
Gyeonggi,2006,3,8.9,12674.0,1837.0,10837.0
Gyeonggi,2006,4,8.9,12566.0,2354.0,10212.0
Gyeonggi,2006,5,9.4,13286.0,2742.0,10544.0
Gyeonggi,2006,6,9.2,13077.0,2205.0,10872.0
Gyeonggi,2006,7,8.3,11714.0,2273.0,9441.0
Gyeonggi,2006,8,8.0,11395.0,2140.0,9255.0
Gyeonggi,2006,9,7.4,10431.0,2060.0,8371.0
Gyeonggi,2007,1,9.3,12046.0,2157.0,9889.0
Gyeonggi,2007,10,9.9,12742.0,2290.0,10452.0
Gyeonggi,2007,11,8.6,11057.0,2593.0,8464.0
Gyeonggi,2007,12,7.9,10223.0,2420.0,7803.0
Gyeonggi,2007,2,8.2,10539.0,2029.0,8510.0
Gyeonggi,2007,3,7.4,9516.0,1598.0,7918.0
Gyeonggi,2007,4,7.8,10074.0,2474.0,7600.0
Gyeonggi,2007,5,9.5,12259.0,2791.0,9468.0
Gyeonggi,2007,6,8.7,11282.0,2431.0,8851.0
Gyeonggi,2007,7,8.5,11027.0,2206.0,8821.0
Gyeonggi,2007,8,8.0,10323.0,1838.0,8485.0
Gyeonggi,2007,9,6.2,8027.0,1471.0,6556.0
Gyeonggi,2008,1,9.2,13082.0,2363.0,10719.0
Gyeonggi,2008,10,8.4,11850.0,2834.0,9016.0
Gyeonggi,2008,11,9.0,12725.0,3288.0,9437.0
Gyeonggi,2008,12,8.1,11502.0,3016.0,8486.0
Gyeonggi,2008,2,7.2,10167.0,2084.0,8083.0
Gyeonggi,2008,3,7.6,10760.0,1951.0,8809.0
Gyeonggi,2008,4,8.4,11960.0,2479.0,9481.0
Gyeonggi,2008,5,8.0,11304.0,2919.0,8385.0
Gyeonggi,2008,6,8.3,11751.0,2626.0,9125.0
Gyeonggi,2008,7,9.1,12900.0,2674.0,10226.0
Gyeonggi,2008,8,8.1,11438.0,2313.0,9125.0
Gyeonggi,2008,9,8.6,12118.0,2881.0,9237.0
Gyeonggi,2009,1,7.2,11874.0,2538.0,9336.0
Gyeonggi,2009,10,7.2,11908.0,3192.0,8716.0
Gyeonggi,2009,11,9.2,15109.0,3451.0,11658.0
Gyeonggi,2009,12,8.8,14492.0,3863.0,10629.0
Gyeonggi,2009,2,7.7,12684.0,3143.0,9541.0
Gyeonggi,2009,3,7.4,12156.0,2888.0,9268.0
Gyeonggi,2009,4,8.2,13571.0,3474.0,10097.0
Gyeonggi,2009,5,8.9,14728.0,4393.0,10335.0
Gyeonggi,2009,6,9.5,15610.0,4198.0,11412.0
Gyeonggi,2009,7,9.3,15295.0,4189.0,11106.0
Gyeonggi,2009,8,9.0,14805.0,3888.0,10917.0
Gyeonggi,2009,9,7.6,12569.0,3212.0,9357.0
Gyeonggi,2010,1,7.7,13270.0,3044.0,10226.0
Gyeonggi,2010,10,7.8,13403.0,3918.0,9485.0
Gyeonggi,2010,11,9.4,16032.0,5047.0,10985.0
Gyeonggi,2010,12,9.2,15786.0,4856.0,10930.0
Gyeonggi,2010,2,7.2,12294.0,3237.0,9057.0
Gyeonggi,2010,3,7.5,12927.0,3179.0,9748.0
Gyeonggi,2010,4,7.7,13273.0,3333.0,9940.0
Gyeonggi,2010,5,8.8,15047.0,4302.0,10745.0
Gyeonggi,2010,6,8.8,15094.0,4465.0,10629.0
Gyeonggi,2010,7,9.4,16098.0,4911.0,11187.0
Gyeonggi,2010,8,8.5,14525.0,4020.0,10505.0
Gyeonggi,2010,9,7.9,13530.0,3352.0,10178.0
Gyeonggi,2011,1,8.1,14381.0,3576.0,10805.0
Gyeonggi,2011,10,8.1,14359.0,3876.0,10483.0
Gyeonggi,2011,11,8.8,15538.0,5177.0,10361.0
Gyeonggi,2011,12,9.1,16055.0,4591.0,11464.0
Gyeonggi,2011,2,7.2,12652.0,3367.0,9285.0
Gyeonggi,2011,3,8.4,14750.0,3742.0,11008.0
Gyeonggi,2011,4,8.0,14097.0,3591.0,10506.0
Gyeonggi,2011,5,9.6,17005.0,5662.0,11343.0
Gyeonggi,2011,6,8.2,14522.0,3991.0,10531.0
Gyeonggi,2011,7,8.0,14210.0,4193.0,10017.0
Gyeonggi,2011,8,8.7,15284.0,4563.0,10721.0
Gyeonggi,2011,9,7.8,13736.0,3794.0,9942.0
Gyeonggi,2012,1,8.1,14183.0,3411.0,10772.0
Gyeonggi,2012,10,8.5,14910.0,4013.0,10897.0
Gyeonggi,2012,11,8.4,14680.0,4370.0,10310.0
Gyeonggi,2012,12,8.2,14438.0,3860.0,10578.0
Gyeonggi,2012,2,9.0,15904.0,4321.0,11583.0
Gyeonggi,2012,3,8.3,14596.0,3712.0,10884.0
Gyeonggi,2012,4,8.0,14077.0,3899.0,10178.0
Gyeonggi,2012,5,9.4,16534.0,5099.0,11435.0
Gyeonggi,2012,6,8.2,14411.0,4039.0,10372.0
Gyeonggi,2012,7,9.3,16273.0,4356.0,11917.0
Gyeonggi,2012,8,7.5,13246.0,3384.0,9862.0
Gyeonggi,2012,9,7.1,12490.0,2961.0,9529.0
Gyeonggi,2013,1,8.3,15816.0,4150.0,11666.0
Gyeonggi,2013,10,8.3,15911.0,4588.0,11323.0
Gyeonggi,2013,11,8.6,16419.0,4816.0,11603.0
Gyeonggi,2013,12,8.5,16218.0,4250.0,11968.0
Gyeonggi,2013,2,6.9,13229.0,3411.0,9818.0
Gyeonggi,2013,3,8.2,15639.0,3268.0,12371.0
Gyeonggi,2013,4,8.6,16372.0,4629.0,11743.0
Gyeonggi,2013,5,8.6,16445.0,4970.0,11475.0
Gyeonggi,2013,6,8.6,16360.0,4385.0,11975.0
Gyeonggi,2013,7,9.0,17293.0,4622.0,12671.0
Gyeonggi,2013,8,9.3,17813.0,4311.0,13502.0
Gyeonggi,2013,9,7.2,13747.0,3303.0,10444.0
Gyeonggi,2014,1,6.9,14168.0,3457.0,10711.0
Gyeonggi,2014,10,8.7,17989.0,5195.0,12794.0
Gyeonggi,2014,11,8.0,16403.0,4549.0,11854.0
Gyeonggi,2014,12,8.8,18212.0,4727.0,13485.0
Gyeonggi,2014,2,7.0,14483.0,3705.0,10778.0
Gyeonggi,2014,3,8.4,17230.0,4035.0,13195.0
Gyeonggi,2014,4,7.9,16317.0,4023.0,12294.0
Gyeonggi,2014,5,9.4,19443.0,5597.0,13846.0
Gyeonggi,2014,6,8.3,17135.0,4437.0,12698.0
Gyeonggi,2014,7,9.7,19950.0,5579.0,14371.0
Gyeonggi,2014,8,8.5,17602.0,4673.0,12929.0
Gyeonggi,2014,9,8.4,17274.0,4262.0,13012.0
Gyeonggi,2015,1,7.8,17143.0,4599.0,12544.0
Gyeonggi,2015,10,9.1,19853.0,5798.0,14055.0
Gyeonggi,2015,11,8.7,18997.0,5561.0,13436.0
Gyeonggi,2015,12,9.3,20395.0,5532.0,14863.0
Gyeonggi,2015,2,6.5,14288.0,3536.0,10752.0
Gyeonggi,2015,3,8.4,18431.0,4702.0,13729.0
Gyeonggi,2015,4,8.0,17549.0,4686.0,12863.0
Gyeonggi,2015,5,8.9,19519.0,5743.0,13776.0
Gyeonggi,2015,6,7.2,15805.0,4004.0,11801.0
Gyeonggi,2015,7,9.4,20526.0,6024.0,14502.0
Gyeonggi,2015,8,8.4,18399.0,4767.0,13632.0
Gyeonggi,2015,9,8.2,17843.0,4522.0,13321.0
Gyeonggi,2016,1,9.1,18710.0,4095.0,14615.0
Gyeonggi,2016,10,8.8,18077.0,4801.0,13276.0
Gyeonggi,2016,11,8.0,16520.0,4356.0,12164.0
Gyeonggi,2016,12,8.5,17540.0,4270.0,13270.0
Gyeonggi,2016,2,7.1,14588.0,3442.0,11146.0
Gyeonggi,2016,3,8.8,18119.0,4641.0,13478.0
Gyeonggi,2016,4,8.6,17624.0,4065.0,13559.0
Gyeonggi,2016,5,8.7,17931.0,5109.0,12822.0
Gyeonggi,2016,6,7.6,15501.0,3788.0,11713.0
Gyeonggi,2016,7,8.8,18005.0,4730.0,13275.0
Gyeonggi,2016,8,7.8,16012.0,3579.0,12433.0
Gyeonggi,2016,9,8.1,16640.0,3799.0,12841.0
Gyeonggi,2017,1,8.1,17042.0,3601.0,13441.0
Gyeonggi,2017,10,7.2,15172.0,3635.0,11537.0
Gyeonggi,2017,11,8.3,17579.0,4594.0,12985.0
Gyeonggi,2017,12,9.1,19200.0,4596.0,14604.0
Gyeonggi,2017,2,7.4,15506.0,3738.0,11768.0
Gyeonggi,2017,3,8.8,18517.0,4371.0,14146.0
Gyeonggi,2017,4,8.1,17124.0,4136.0,12988.0
Gyeonggi,2017,5,9.5,19969.0,5402.0,14567.0
Gyeonggi,2017,6,7.8,16397.0,3717.0,12680.0
Gyeonggi,2017,7,8.8,18641.0,4748.0,13893.0
Gyeonggi,2017,8,8.5,17977.0,4282.0,13695.0
Gyeonggi,2017,9,8.4,17689.0,4263.0,13426.0
Gyeonggi,2018,1,8.8,17904.0,4056.0,13848.0
Gyeonggi,2018,10,8.6,17545.0,4221.0,13324.0
Gyeonggi,2018,11,9.2,18842.0,4525.0,14317.0
Gyeonggi,2018,12,8.5,17316.0,4201.0,13115.0
Gyeonggi,2018,2,7.3,14941.0,3565.0,11376.0
Gyeonggi,2018,3,8.8,17943.0,4007.0,13936.0
Gyeonggi,2018,4,8.2,16761.0,3803.0,12958.0
Gyeonggi,2018,5,8.6,17573.0,4427.0,13146.0
Gyeonggi,2018,6,7.7,15719.0,3575.0,12144.0
Gyeonggi,2018,7,8.6,17484.0,3895.0,13589.0
Gyeonggi,2018,8,8.0,16300.0,3528.0,12772.0
Gyeonggi,2018,9,7.6,15584.0,3716.0,11868.0
Gyeonggi,2019,1,8.6,18167.0,4123.0,14044.0
Gyeonggi,2019,10,8.6,18150.0,4735.0,13415.0
Gyeonggi,2019,11,8.8,18622.0,4937.0,13685.0
Gyeonggi,2019,12,8.5,17915.0,4497.0,13418.0
Gyeonggi,2019,2,7.7,16195.0,3436.0,12759.0
Gyeonggi,2019,3,8.0,16794.0,3739.0,13055.0
Gyeonggi,2019,4,8.4,17829.0,4201.0,13628.0
Gyeonggi,2019,5,8.8,18626.0,5343.0,13283.0
Gyeonggi,2019,6,8.1,17131.0,4291.0,12840.0
Gyeonggi,2019,7,9.0,19006.0,5055.0,13951.0
Gyeonggi,2019,8,8.2,17373.0,4177.0,13196.0
Gyeonggi,2019,9,7.3,15362.0,3701.0,11661.0
Gyeonggi,2020,1,7.1,16008.0,3540.0,12468.0
Gyeonggi,2020,10,8.3,18860.0,4337.0,14523.0
Gyeonggi,2020,11,8.7,19736.0,4699.0,15037.0
Gyeonggi,2020,12,9.7,21812.0,5686.0,16126.0
Gyeonggi,2020,2,7.6,17222.0,4243.0,12979.0
Gyeonggi,2020,3,7.7,17506.0,3899.0,13607.0
Gyeonggi,2020,4,7.3,16427.0,3917.0,12510.0
Gyeonggi,2020,5,8.7,19730.0,5260.0,14470.0
Gyeonggi,2020,6,8.7,19693.0,4789.0,14904.0
Gyeonggi,2020,7,9.2,20879.0,5013.0,15866.0
Gyeonggi,2020,8,8.3,18793.0,4574.0,14219.0
Gyeonggi,2020,9,8.5,19236.0,4752.0,14484.0
Gyeonggi,2021,1,8.3,18715.0,4612.0,14103.0
Gyeonggi,2021,10,8.2,18568.0,4448.0,14120.0
Gyeonggi,2021,11,8.3,18818.0,4600.0,14218.0
Gyeonggi,2021,12,9.1,20566.0,5292.0,15274.0
Gyeonggi,2021,2,7.4,16592.0,4299.0,12293.0
Gyeonggi,2021,3,8.6,19519.0,4824.0,14695.0
Gyeonggi,2021,4,8.2,18552.0,4744.0,13808.0
Gyeonggi,2021,5,8.9,20186.0,5100.0,15086.0
Gyeonggi,2021,6,7.8,17700.0,4576.0,13124.0
Gyeonggi,2021,7,8.6,19394.0,5359.0,14035.0
Gyeonggi,2021,8,8.6,19409.0,4714.0,14695.0
Gyeonggi,2021,9,7.8,17717.0,4566.0,13151.0
Gyeonggi,2022,1,7.4,16045.0,3835.0,12210.0
Gyeonggi,2022,10,8.6,18635.0,4740.0,13895.0
Gyeonggi,2022,11,8.7,18757.0,4610.0,14147.0
Gyeonggi,2022,12,9.7,21042.0,4957.0,16085.0
Gyeonggi,2022,2,7.5,16231.0,4241.0,11990.0
Gyeonggi,2022,3,7.8,16833.0,4579.0,12254.0
Gyeonggi,2022,4,9.0,19461.0,5764.0,13697.0
Gyeonggi,2022,5,9.0,19619.0,5445.0,14174.0
Gyeonggi,2022,6,7.8,16895.0,4596.0,12299.0
Gyeonggi,2022,7,8.2,17870.0,4828.0,13042.0
Gyeonggi,2022,8,7.9,17160.0,4862.0,12298.0
Gyeonggi,2022,9,8.4,18259.0,5410.0,12849.0
Gyeonggi,2023,1,8.0,18010.0,4223.0,13787.0
Gyeonggi,2023,10,8.9,20012.0,4748.0,15264.0
Gyeonggi,2023,11,8.6,19469.0,4347.0,15122.0
Gyeonggi,2023,12,9.3,20865.0,4960.0,15905.0
Gyeonggi,2023,2,8.2,18408.0,4966.0,13442.0
Gyeonggi,2023,3,8.4,18891.0,4557.0,14334.0
