year,source,sex,age,count
2006,Daejeon/Sejong/Chungnaam,Women,over60,22
2006,Jeonbook,Men,over60,56
2006,Jeonbook,Women,over60,4
2006,Gwangju/Jeonnam,Men,over60,129
2006,Gwangju/Jeonnam,Women,over60,21
2006,Gyeongnaam,Men,over60,35
2006,Gyeongnaam,Women,over60,3
2006,Jeju,Men,over60,37
2006,Jeju,Women,over60,6
2006,Outside of Korean Red Cross,Men,over60,39
2006,Outside of Korean Red Cross,Women,over60,6
2007,Central Seoul,Men,over60,206
2007,Central Seoul,Women,over60,26
2007,Western Seoul,Men,over60,225
2007,Western Seoul,Women,over60,20
2007,Southern Seoul,Men,over60,283
2007,Southern Seoul,Women,over60,25
2007,Eastern Seoul,Men,over60,191
2007,Eastern Seoul,Women,over60,17
2007,Busan,Men,over60,231
2007,Busan,Women,over60,16
2007,Daegu/Gyeungbook,Men,over60,144
2007,Daegu/Gyeungbook,Women,over60,21
2007,Incheon,Men,over60,70
2007,Incheon,Women,over60,3
2007,Ulsan,Men,over60,46
2007,Ulsan,Women,over60,2
2007,Gyeonggi,Men,over60,141
2007,Gyeonggi,Women,over60,28
2007,Gangwon,Men,over60,80
2007,Gangwon,Women,over60,4
2007,Chungbook,Men,over60,88
2007,Chungbook,Women,over60,1
2007,Daejeon/Sejong/Chungnaam,Men,over60,144
2007,Daejeon/Sejong/Chungnaam,Women,over60,20
2007,Jeonbook,Men,over60,50
2007,Jeonbook,Women,over60,5
2007,Gwangju/Jeonnam,Men,over60,125
2007,Gwangju/Jeonnam,Women,over60,16
2007,Gyeongnaam,Men,over60,16
2007,Gyeongnaam,Women,over60,2
2007,Jeju,Men,over60,49
2007,Jeju,Women,over60,
2007,Outside of Korean Red Cross,Men,over60,50
2007,Outside of Korean Red Cross,Women,over60,8
2008,Central Seoul,Men,over60,316
2008,Central Seoul,Women,over60,35
2008,Western Seoul,Men,over60,380
2008,Western Seoul,Women,over60,30
2008,Southern Seoul,Men,over60,379
2008,Southern Seoul,Women,over60,44
2008,Eastern Seoul,Men,over60,214
2008,Eastern Seoul,Women,over60,44
2008,Busan,Men,over60,227
2008,Busan,Women,over60,26
2008,Daegu/Gyeungbook,Men,over60,199
2008,Daegu/Gyeungbook,Women,over60,25
2008,Incheon,Men,over60,131
2008,Incheon,Women,over60,14
2008,Ulsan,Men,over60,59
2008,Ulsan,Women,over60,2
2008,Gyeonggi,Men,over60,202
2008,Gyeonggi,Women,over60,32
2008,Gangwon,Men,over60,100
2008,Gangwon,Women,over60,10
2008,Chungbook,Men,over60,81
2008,Chungbook,Women,over60,3
2008,Daejeon/Sejong/Chungnaam,Men,over60,240
2008,Daejeon/Sejong/Chungnaam,Women,over60,23
2008,Jeonbook,Men,over60,98
2008,Jeonbook,Women,over60,3
2008,Gwangju/Jeonnam,Men,over60,159
2008,Gwangju/Jeonnam,Women,over60,7
2008,Gyeongnaam,Men,over60,38
2008,Gyeongnaam,Women,over60,1
2008,Jeju,Men,over60,53
2008,Jeju,Women,over60,6
2008,Outside of Korean Red Cross,Men,over60,86
2008,Outside of Korean Red Cross,Women,over60,5
2009,Central Seoul,Men,over60,435
2009,Central Seoul,Women,over60,85
2009,Western Seoul,Men,over60,371
2009,Western Seoul,Women,over60,48
2009,Southern Seoul,Men,over60,411
2009,Southern Seoul,Women,over60,51
2009,Eastern Seoul,Men,over60,287
2009,Eastern Seoul,Women,over60,44
2009,Busan,Men,over60,220
2009,Busan,Women,over60,58
2009,Daegu/Gyeungbook,Men,over60,244
2009,Daegu/Gyeungbook,Women,over60,35
2009,Incheon,Men,over60,184
2009,Incheon,Women,over60,27
2009,Ulsan,Men,over60,113
2009,Ulsan,Women,over60,
2009,Gyeonggi,Men,over60,225
2009,Gyeonggi,Women,over60,40
2009,Gangwon,Men,over60,112
2009,Gangwon,Women,over60,12
2009,Chungbook,Men,over60,92
2009,Chungbook,Women,over60,5
2009,Daejeon/Sejong/Chungnaam,Men,over60,317
2009,Daejeon/Sejong/Chungnaam,Women,over60,27
2009,Jeonbook,Men,over60,147
2009,Jeonbook,Women,over60,2
2009,Gwangju/Jeonnam,Men,over60,197
2009,Gwangju/Jeonnam,Women,over60,5
2009,Gyeongnaam,Men,over60,54
2009,Gyeongnaam,Women,over60,2
2009,Jeju,Men,over60,71
2009,Jeju,Women,over60,22
2009,Outside of Korean Red Cross,Men,over60,101
2009,Outside of Korean Red Cross,Women,over60,8
2010,Central Seoul,Men,over60,628
2010,Central Seoul,Women,over60,104
2010,Western Seoul,Men,over60,212
2010,Western Seoul,Women,over60,24
2010,Southern Seoul,Men,over60,498
2010,Southern Seoul,Women,over60,57
2010,Eastern Seoul,Men,over60,583
2010,Eastern Seoul,Women,over60,67
2010,Busan,Men,over60,312
2010,Busan,Women,over60,85
2010,Daegu/Gyeungbook,Men,over60,346
2010,Daegu/Gyeungbook,Women,over60,49
2010,Incheon,Men,over60,242
2010,Incheon,Women,over60,27
2010,Ulsan,Men,over60,109
2010,Ulsan,Women,over60,13
2010,Gyeonggi,Men,over60,321
2010,Gyeonggi,Women,over60,43
2010,Gangwon,Men,over60,180
2010,Gangwon,Women,over60,10
2010,Chungbook,Men,over60,120
2010,Chungbook,Women,over60,12
2010,Daejeon/Sejong/Chungnaam,Men,over60,397
2010,Daejeon/Sejong/Chungnaam,Women,over60,33
2010,Jeonbook,Men,over60,194
2010,Jeonbook,Women,over60,7
2010,Gwangju/Jeonnam,Men,over60,214
2010,Gwangju/Jeonnam,Women,over60,7
2010,Gyeongnaam,Men,over60,108
2010,Gyeongnaam,Women,over60,3
2010,Jeju,Men,over60,79
2010,Jeju,Women,over60,26
2010,Outside of Korean Red Cross,Men,over60,206
2010,Outside of Korean Red Cross,Women,over60,12
2011,Central Seoul,Men,over60,
2011,Central Seoul,Women,over60,
2011,Western Seoul,Men,over60,724
2011,Western Seoul,Women,over60,108
2011,Southern Seoul,Men,over60,645
2011,Southern Seoul,Women,over60,61
2011,Eastern Seoul,Men,over60,797
2011,Eastern Seoul,Women,over60,95
2011,Busan,Men,over60,324
2011,Busan,Women,over60,76
2011,Daegu/Gyeungbook,Men,over60,393
2011,Daegu/Gyeungbook,Women,over60,68
2011,Incheon,Men,over60,311
2011,Incheon,Women,over60,40
2011,Ulsan,Men,over60,144
2011,Ulsan,Women,over60,10
2011,Gyeonggi,Men,over60,397
2011,Gyeonggi,Women,over60,49
2011,Gangwon,Men,over60,271
2011,Gangwon,Women,over60,22
2011,Chungbook,Men,over60,177
2011,Chungbook,Women,over60,4
2011,Daejeon/Sejong/Chungnaam,Men,over60,383
2011,Daejeon/Sejong/Chungnaam,Women,over60,33
2011,Jeonbook,Men,over60,214
2011,Jeonbook,Women,over60,16
2011,Gwangju/Jeonnam,Men,over60,248
2011,Gwangju/Jeonnam,Women,over60,18
2011,Gyeongnaam,Men,over60,109
2011,Gyeongnaam,Women,over60,3
2011,Jeju,Men,over60,86
2011,Jeju,Women,over60,28
2011,Outside of Korean Red Cross,Men,over60,219
2011,Outside of Korean Red Cross,Women,over60,21
2012,Central Seoul,Men,over60,
2012,Central Seoul,Women,over60,
2012,Western Seoul,Men,over60,823
2012,Western Seoul,Women,over60,122
2012,Southern Seoul,Men,over60,730
2012,Southern Seoul,Women,over60,130
2012,Eastern Seoul,Men,over60,1005
2012,Eastern Seoul,Women,over60,129
2012,Busan,Men,over60,374
2012,Busan,Women,over60,110
2012,Daegu/Gyeungbook,Men,over60,438
2012,Daegu/Gyeungbook,Women,over60,70
2012,Incheon,Men,over60,405
2012,Incheon,Women,over60,78
2012,Ulsan,Men,over60,180
2012,Ulsan,Women,over60,10
2012,Gyeonggi,Men,over60,487
2012,Gyeonggi,Women,over60,67
2012,Gangwon,Men,over60,313
2012,Gangwon,Women,over60,22
2012,Chungbook,Men,over60,260
2012,Chungbook,Women,over60,11
2012,Daejeon/Sejong/Chungnaam,Men,over60,472
2012,Daejeon/Sejong/Chungnaam,Women,over60,47
2012,Jeonbook,Men,over60,203
2012,Jeonbook,Women,over60,14
2012,Gwangju/Jeonnam,Men,over60,263
2012,Gwangju/Jeonnam,Women,over60,27
2012,Gyeongnaam,Men,over60,116
2012,Gyeongnaam,Women,over60,14
2012,Jeju,Men,over60,86
2012,Jeju,Women,over60,17
2012,Outside of Korean Red Cross,Men,over60,282
2012,Outside of Korean Red Cross,Women,over60,33
2013,Central Seoul,Men,over60,
2013,Central Seoul,Women,over60,
2013,Western Seoul,Men,over60,1055
2013,Western Seoul,Women,over60,182
2013,Southern Seoul,Men,over60,861
2013,Southern Seoul,Women,over60,141
2013,Eastern Seoul,Men,over60,1283
2013,Eastern Seoul,Women,over60,175
2013,Busan,Men,over60,525
2013,Busan,Women,over60,142
2013,Daegu/Gyeungbook,Men,over60,528
2013,Daegu/Gyeungbook,Women,over60,69
2013,Incheon,Men,over60,491
2013,Incheon,Women,over60,104
2013,Ulsan,Men,over60,216
2013,Ulsan,Women,over60,23
2013,Gyeonggi,Men,over60,681
2013,Gyeonggi,Women,over60,83
2013,Gangwon,Men,over60,343
2013,Gangwon,Women,over60,41
2013,Chungbook,Men,over60,257
2013,Chungbook,Women,over60,10
2013,Daejeon/Sejong/Chungnaam,Men,over60,498
2013,Daejeon/Sejong/Chungnaam,Women,over60,40
2013,Jeonbook,Men,over60,274
2013,Jeonbook,Women,over60,16
2013,Gwangju/Jeonnam,Men,over60,302
2013,Gwangju/Jeonnam,Women,over60,30
2013,Gyeongnaam,Men,over60,190
2013,Gyeongnaam,Women,over60,9
2013,Jeju,Men,over60,162
2013,Jeju,Women,over60,27
2013,Outside of Korean Red Cross,Men,over60,312
2013,Outside of Korean Red Cross,Women,over60,72
2014,Central Seoul,Men,over60,
2014,Central Seoul,Women,over60,
2014,Western Seoul,Men,over60,1278
2014,Western Seoul,Women,over60,169
2014,Southern Seoul,Men,over60,988
2014,Southern Seoul,Women,over60,161
2014,Eastern Seoul,Men,over60,1507
2014,Eastern Seoul,Women,over60,209
2014,Busan,Men,over60,661
2014,Busan,Women,over60,157
2014,Daegu/Gyeungbook,Men,over60,630
2014,Daegu/Gyeungbook,Women,over60,86
2014,Incheon,Men,over60,513
2014,Incheon,Women,over60,126
2014,Ulsan,Men,over60,233
2014,Ulsan,Women,over60,23
2014,Gyeonggi,Men,over60,807
2014,Gyeonggi,Women,over60,157
2014,Gangwon,Men,over60,404
2014,Gangwon,Women,over60,35
2014,Chungbook,Men,over60,302
2014,Chungbook,Women,over60,22
2014,Daejeon/Sejong/Chungnaam,Men,over60,593
2014,Daejeon/Sejong/Chungnaam,Women,over60,51
2014,Jeonbook,Men,over60,340
2014,Jeonbook,Women,over60,24
2014,Gwangju/Jeonnam,Men,over60,327
2014,Gwangju/Jeonnam,Women,over60,26
2014,Gyeongnaam,Men,over60,272
2014,Gyeongnaam,Women,over60,15
2014,Jeju,Men,over60,206
2014,Jeju,Women,over60,48
2014,Outside of Korean Red Cross,Men,over60,399
2014,Outside of Korean Red Cross,Women,over60,87
2015,Central Seoul,Men,over60,
2015,Central Seoul,Women,over60,
2015,Western Seoul,Men,over60,1601
2015,Western Seoul,Women,over60,272
2015,Southern Seoul,Men,over60,1059
2015,Southern Seoul,Women,over60,199
2015,Eastern Seoul,Men,over60,1917
2015,Eastern Seoul,Women,over60,291
2015,Busan,Men,over60,883
2015,Busan,Women,over60,219
2015,Daegu/Gyeungbook,Men,over60,788
2015,Daegu/Gyeungbook,Women,over60,156
2015,Incheon,Men,over60,677
2015,Incheon,Women,over60,150
2015,Ulsan,Men,over60,363
2015,Ulsan,Women,over60,43
2015,Gyeonggi,Men,over60,937
2015,Gyeonggi,Women,over60,154
2015,Gangwon,Men,over60,461
2015,Gangwon,Women,over60,34
2015,Chungbook,Men,over60,384
2015,Chungbook,Women,over60,16
2015,Daejeon/Sejong/Chungnaam,Men,over60,743
2015,Daejeon/Sejong/Chungnaam,Women,over60,58
2015,Jeonbook,Men,over60,368
2015,Jeonbook,Women,over60,35
2015,Gwangju/Jeonnam,Men,over60,422
2015,Gwangju/Jeonnam,Women,over60,43
2015,Gyeongnaam,Men,over60,294
2015,Gyeongnaam,Women,over60,12
2015,Jeju,Men,over60,219
2015,Jeju,Women,over60,56
2015,Outside of Korean Red Cross,Men,over60,592
2015,Outside of Korean Red Cross,Women,over60,131
2016,Central Seoul,Men,over60,
2016,Central Seoul,Women,over60,
2016,Western Seoul,Men,over60,1816
2016,Western Seoul,Women,over60,281
2016,Southern Seoul,Men,over60,1342
2016,Southern Seoul,Women,over60,286
2016,Eastern Seoul,Men,over60,2185
2016,Eastern Seoul,Women,over60,326
2016,Busan,Men,over60,1117
2016,Busan,Women,over60,264
2016,Daegu/Gyeungbook,Men,over60,940
2016,Daegu/Gyeungbook,Women,over60,143
2016,Incheon,Men,over60,926
2016,Incheon,Women,over60,182
2016,Ulsan,Men,over60,405
2016,Ulsan,Women,over60,53
2016,Gyeonggi,Men,over60,1204
2016,Gyeonggi,Women,over60,195
2016,Gangwon,Men,over60,605
2016,Gangwon,Women,over60,60
2016,Chungbook,Men,over60,456
2016,Chungbook,Women,over60,46
2016,Daejeon/Sejong/Chungnaam,Men,over60,801
2016,Daejeon/Sejong/Chungnaam,Women,over60,97
2016,Jeonbook,Men,over60,403
2016,Jeonbook,Women,over60,34
2016,Gwangju/Jeonnam,Men,over60,589
2016,Gwangju/Jeonnam,Women,over60,80
2016,Gyeongnaam,Men,over60,317
2016,Gyeongnaam,Women,over60,34
2016,Jeju,Men,over60,238
2016,Jeju,Women,over60,56
2016,Outside of Korean Red Cross,Men,over60,731
2016,Outside of Korean Red Cross,Women,over60,191
2017,Central Seoul,Men,over60,
2017,Central Seoul,Women,over60,
2017,Western Seoul,Men,over60,2063
2017,Western Seoul,Women,over60,324
2017,Southern Seoul,Men,over60,1622
2017,Southern Seoul,Women,over60,410
2017,Eastern Seoul,Men,over60,2375
2017,Eastern Seoul,Women,over60,422
2017,Busan,Men,over60,1493
2017,Busan,Women,over60,395
2017,Daegu/Gyeungbook,Men,over60,1162
2017,Daegu/Gyeungbook,Women,over60,151
2017,Incheon,Men,over60,1119
2017,Incheon,Women,over60,260
2017,Ulsan,Men,over60,448
2017,Ulsan,Women,over60,58
2017,Gyeonggi,Men,over60,1334
2017,Gyeonggi,Women,over60,274
2017,Gangwon,Men,over60,739
2017,Gangwon,Women,over60,67
2017,Chungbook,Men,over60,488
2017,Chungbook,Women,over60,46
2017,Daejeon/Sejong/Chungnaam,Men,over60,1014
2017,Daejeon/Sejong/Chungnaam,Women,over60,136
2017,Jeonbook,Men,over60,451
2017,Jeonbook,Women,over60,41
2017,Gwangju/Jeonnam,Men,over60,871
2017,Gwangju/Jeonnam,Women,over60,159
2017,Gyeongnaam,Men,over60,391
2017,Gyeongnaam,Women,over60,44
2017,Jeju,Men,over60,243
2017,Jeju,Women,over60,42
2017,Outside of Korean Red Cross,Men,over60,919
2017,Outside of Korean Red Cross,Women,over60,229
2018,Central Seoul,Men,over60,2316
2018,Central Seoul,Women,over60,462
2018,Western Seoul,Men,over60,
2018,Western Seoul,Women,over60,
2018,Southern Seoul,Men,over60,1899
2018,Southern Seoul,Women,over60,382
2018,Eastern Seoul,Men,over60,2651
2018,Eastern Seoul,Women,over60,576
2018,Busan,Men,over60,1726
2018,Busan,Women,over60,532
2018,Daegu/Gyeungbook,Men,over60,1401
2018,Daegu/Gyeungbook,Women,over60,192
2018,Incheon,Men,over60,1349
2018,Incheon,Women,over60,307
2018,Ulsan,Men,over60,560
2018,Ulsan,Women,over60,103
2018,Gyeonggi,Men,over60,1507
2018,Gyeonggi,Women,over60,294
2018,Gangwon,Men,over60,872
2018,Gangwon,Women,over60,97
2018,Chungbook,Men,over60,525
2018,Chungbook,Women,over60,102
2018,Daejeon/Sejong/Chungnaam,Men,over60,1199
2018,Daejeon/Sejong/Chungnaam,Women,over60,185
2018,Jeonbook,Men,over60,429
2018,Jeonbook,Women,over60,61
2018,Gwangju/Jeonnam,Men,over60,944
2018,Gwangju/Jeonnam,Women,over60,195
2018,Gyeongnaam,Men,over60,566
2018,Gyeongnaam,Women,over60,98
2018,Jeju,Men,over60,244
2018,Jeju,Women,over60,32
2018,Outside of Korean Red Cross,Men,over60,981
2018,Outside of Korean Red Cross,Women,over60,267
2019,Central Seoul,Men,over60,2795
2019,Central Seoul,Women,over60,588
2019,Western Seoul,Men,over60,
2019,Western Seoul,Women,over60,
2019,Southern Seoul,Men,over60,2096
2019,Southern Seoul,Women,over60,517
2019,Eastern Seoul,Men,over60,2911
2019,Eastern Seoul,Women,over60,738
2019,Busan,Men,over60,1947
2019,Busan,Women,over60,602
2019,Daegu/Gyeungbook,Men,over60,1625
2019,Daegu/Gyeungbook,Women,over60,294
2019,Incheon,Men,over60,1629
2019,Incheon,Women,over60,426
2019,Ulsan,Men,over60,771
2019,Ulsan,Women,over60,137
2019,Gyeonggi,Men,over60,1929
2019,Gyeonggi,Women,over60,424
2019,Gangwon,Men,over60,985
2019,Gangwon,Women,over60,152
2019,Chungbook,Men,over60,621
2019,Chungbook,Women,over60,115
2019,Daejeon/Sejong/Chungnaam,Men,over60,1437
2019,Daejeon/Sejong/Chungnaam,Women,over60,233
2019,Jeonbook,Men,over60,518
2019,Jeonbook,Women,over60,94
2019,Gwangju/Jeonnam,Men,over60,1374
2019,Gwangju/Jeonnam,Women,over60,283
2019,Gyeongnaam,Men,over60,791
2019,Gyeongnaam,Women,over60,105
2019,Jeju,Men,over60,316
2019,Jeju,Women,over60,42
2019,Outside of Korean Red Cross,Men,over60,1130
2019,Outside of Korean Red Cross,Women,over60,263
2020,Central Seoul,Men,over60,3228
2020,Central Seoul,Women,over60,745
2020,Western Seoul,Men,over60,
2020,Western Seoul,Women,over60,
2020,Southern Seoul,Men,over60,2262
2020,Southern Seoul,Women,over60,642
2020,Eastern Seoul,Men,over60,3310
2020,Eastern Seoul,Women,over60,867
2020,Busan,Men,over60,2444
2020,Busan,Women,over60,702
2020,Daegu/Gyeungbook,Men,over60,2128
2020,Daegu/Gyeungbook,Women,over60,574
2020,Incheon,Men,over60,2325
2020,Incheon,Women,over60,526
2020,Ulsan,Men,over60,1128
2020,Ulsan,Women,over60,206
2020,Gyeonggi,Men,over60,2862
2020,Gyeonggi,Women,over60,740
2020,Gangwon,Men,over60,1517
2020,Gangwon,Women,over60,298
2020,Chungbook,Men,over60,995
2020,Chungbook,Women,over60,182
2020,Daejeon/Sejong/Chungnaam,Men,over60,2292
2020,Daejeon/Sejong/Chungnaam,Women,over60,407
2020,Jeonbook,Men,over60,802
2020,Jeonbook,Women,over60,173
2020,Gwangju/Jeonnam,Men,over60,1927
2020,Gwangju/Jeonnam,Women,over60,363
2020,Gyeongnaam,Men,over60,1148
2020,Gyeongnaam,Women,over60,167
2020,Jeju,Men,over60,496
2020,Jeju,Women,over60,70
2020,Outside of Korean Red Cross,Men,over60,1569
2020,Outside of Korean Red Cross,Women,over60,361
2021,Central Seoul,Men,over60,3597
2021,Central Seoul,Women,over60,798
2021,Western Seoul,Men,over60,
2021,Western Seoul,Women,over60,
2021,Southern Seoul,Men,over60,2430
2021,Southern Seoul,Women,over60,747
2021,Eastern Seoul,Men,over60,3794
2021,Eastern Seoul,Women,over60,1056
2021,Busan,Men,over60,2736
2021,Busan,Women,over60,801
2021,Daegu/Gyeungbook,Men,over60,2540
2021,Daegu/Gyeungbook,Women,over60,691
2021,Incheon,Men,over60,2765
2021,Incheon,Women,over60,710
2021,Ulsan,Men,over60,1494
2021,Ulsan,Women,over60,236
2021,Gyeonggi,Men,over60,3174
2021,Gyeonggi,Women,over60,751
2021,Gangwon,Men,over60,1634
2021,Gangwon,Women,over60,325
2021,Chungbook,Men,over60,1150
2021,Chungbook,Women,over60,269
2021,Daejeon/Sejong/Chungnaam,Men,over60,2459
2021,Daejeon/Sejong/Chungnaam,Women,over60,474
2021,Jeonbook,Men,over60,965
2021,Jeonbook,Women,over60,192
2021,Gwangju/Jeonnam,Men,over60,1951
2021,Gwangju/Jeonnam,Women,over60,390
2021,Gyeongnaam,Men,over60,1215
2021,Gyeongnaam,Women,over60,200
2021,Jeju,Men,over60,620
2021,Jeju,Women,over60,84
2021,Outside of Korean Red Cross,Men,over60,1877
2021,Outside of Korean Red Cross,Women,over60,536
2022,Central Seoul,Men,over60,3795
2022,Central Seoul,Women,over60,1159
2022,Western Seoul,Men,over60,
2022,Western Seoul,Women,over60,
2022,Southern Seoul,Men,over60,2684
2022,Southern Seoul,Women,over60,1061
2022,Eastern Seoul,Men,over60,4411
2022,Eastern Seoul,Women,over60,1544
2022,Busan,Men,over60,3096
2022,Busan,Women,over60,1224
2022,Daegu/Gyeungbook,Men,over60,2616
2022,Daegu/Gyeungbook,Women,over60,911
2022,Incheon,Men,over60,3035
2022,Incheon,Women,over60,1033
2022,Ulsan,Men,over60,1494
2022,Ulsan,Women,over60,389
2022,Gyeonggi,Men,over60,3429
2022,Gyeonggi,Women,over60,1055
2022,Gangwon,Men,over60,1652
2022,Gangwon,Women,over60,420
2022,Chungbook,Men,over60,1213
2022,Chungbook,Women,over60,382
2022,Daejeon/Sejong/Chungnaam,Men,over60,2797
2022,Daejeon/Sejong/Chungnaam,Women,over60,777
2022,Jeonbook,Men,over60,1112
2022,Jeonbook,Women,over60,407
2022,Gwangju/Jeonnam,Men,over60,2433
2022,Gwangju/Jeonnam,Women,over60,822
2022,Gyeongnaam,Men,over60,1439
2022,Gyeongnaam,Women,over60,398
2022,Jeju,Men,over60,717
2022,Jeju,Women,over60,151
2022,Outside of Korean Red Cross,Men,over60,2461
2022,Outside of Korean Red Cross,Women,over60,703
2023,Central Seoul,Men,over60,4041
2023,Central Seoul,Women,over60,1029
2023,Western Seoul,Men,over60,
2023,Western Seoul,Women,over60,
2023,Southern Seoul,Men,over60,3105
2023,Southern Seoul,Women,over60,910
2023,Eastern Seoul,Men,over60,4673
2023,Eastern Seoul,Women,over60,1632
2023,Busan,Men,over60,3135
2023,Busan,Women,over60,1103
2023,Daegu/Gyeungbook,Men,over60,2545
2023,Daegu/Gyeungbook,Women,over60,746
2023,Incheon,Men,over60,3222
2023,Incheon,Women,over60,1011
2023,Ulsan,Men,over60,1781
2023,Ulsan,Women,over60,335
2023,Gyeonggi,Men,over60,3569
2023,Gyeonggi,Women,over60,928
2023,Gangwon,Men,over60,1781
2023,Gangwon,Women,over60,451
2023,Chungbook,Men,over60,1179
2023,Chungbook,Women,over60,369
2023,Daejeon/Sejong/Chungnaam,Men,over60,3225
2023,Daejeon/Sejong/Chungnaam,Women,over60,769
2023,Jeonbook,Men,over60,1184
2023,Jeonbook,Women,over60,356
2023,Gwangju/Jeonnam,Men,over60,2475
2023,Gwangju/Jeonnam,Women,over60,647
2023,Gyeongnaam,Men,over60,1430
2023,Gyeongnaam,Women,over60,319
2023,Jeju,Men,over60,828
2023,Jeju,Women,over60,210
2023,Outside of Korean Red Cross,Men,over60,3034
2023,Outside of Korean Red Cross,Women,over60,832
