year,sex,career,source,count
2021,Women,University Student,Jeju,2509
2021,Women,University Student,Korean Red Cross 외,14355
2021,Women,Military Person,Korean Red Cross,6384
2021,Women,Military Person,Central Seoul,452
2021,Women,Military Person,Western Seoul,
2021,Women,Military Person,Southern Seoul,483
2021,Women,Military Person,Eastern Seoul,826
2021,Women,Military Person,Busan,329
2021,Women,Military Person,Daegu/Gyeongbook,415
2021,Women,Military Person,Incheon,349
2021,Women,Military Person,Ulsan,29
2021,Women,Military Person,Gyeonggi,568
2021,Women,Military Person,Gangwon,1100
2021,Women,Military Person,Chungbook,339
2021,Women,Military Person,Daejeon/Sejong/Chungnaam,491
2021,Women,Military Person,Jeonbook,332
2021,Women,Military Person,Gwangju/Jeonnaam,261
2021,Women,Military Person,Gyeongnaam,340
2021,Women,Military Person,Jeju,70
2021,Women,Military Person,Korean Red Cross 외,175
2021,Women,Company Worker,Korean Red Cross,170539
2021,Women,Company Worker,Central Seoul,23147
2021,Women,Company Worker,Western Seoul,
2021,Women,Company Worker,Southern Seoul,17151
2021,Women,Company Worker,Eastern Seoul,18467
2021,Women,Company Worker,Busan,13341
2021,Women,Company Worker,Daegu/Gyeongbook,12941
2021,Women,Company Worker,Incheon,15150
2021,Women,Company Worker,Ulsan,4121
2021,Women,Company Worker,Gyeonggi,19677
2021,Women,Company Worker,Gangwon,5695
2021,Women,Company Worker,Chungbook,4747
2021,Women,Company Worker,Daejeon/Sejong/Chungnaam,12686
2021,Women,Company Worker,Jeonbook,3564
2021,Women,Company Worker,Gwangju/Jeonnaam,9890
2021,Women,Company Worker,Gyeongnaam,6319
2021,Women,Company Worker,Jeju,3643
2021,Women,Company Worker,Korean Red Cross 외,18927
2021,Women,Public Worker,Korean Red Cross,23634
2021,Women,Public Worker,Central Seoul,1039
2021,Women,Public Worker,Western Seoul,
2021,Women,Public Worker,Southern Seoul,1011
2021,Women,Public Worker,Eastern Seoul,2292
2021,Women,Public Worker,Busan,1502
2021,Women,Public Worker,Daegu/Gyeongbook,1820
2021,Women,Public Worker,Incheon,1329
2021,Women,Public Worker,Ulsan,578
2021,Women,Public Worker,Gyeonggi,2012
2021,Women,Public Worker,Gangwon,1591
2021,Women,Public Worker,Chungbook,1244
2021,Women,Public Worker,Daejeon/Sejong/Chungnaam,2906
2021,Women,Public Worker,Jeonbook,1216
2021,Women,Public Worker,Gwangju/Jeonnaam,2799
2021,Women,Public Worker,Gyeongnaam,1530
2021,Women,Public Worker,Jeju,765
2021,Women,Public Worker,Korean Red Cross 외,480
2021,Women,Self-employed,Korean Red Cross,6794
2021,Women,Self-employed,Central Seoul,717
2021,Women,Self-employed,Western Seoul,
2021,Women,Self-employed,Southern Seoul,528
2021,Women,Self-employed,Eastern Seoul,686
2021,Women,Self-employed,Busan,465
2021,Women,Self-employed,Daegu/Gyeongbook,569
2021,Women,Self-employed,Incheon,467
2021,Women,Self-employed,Ulsan,170
2021,Women,Self-employed,Gyeonggi,744
2021,Women,Self-employed,Gangwon,455
2021,Women,Self-employed,Chungbook,276
2021,Women,Self-employed,Daejeon/Sejong/Chungnaam,463
2021,Women,Self-employed,Jeonbook,159
2021,Women,Self-employed,Gwangju/Jeonnaam,486
2021,Women,Self-employed,Gyeongnaam,271
2021,Women,Self-employed,Jeju,338
2021,Women,Self-employed,Korean Red Cross 외,328
2021,Women,Religion-related work,Korean Red Cross,981
2021,Women,Religion-related work,Central Seoul,97
2021,Women,Religion-related work,Western Seoul,
2021,Women,Religion-related work,Southern Seoul,68
2021,Women,Religion-related work,Eastern Seoul,181
2021,Women,Religion-related work,Busan,115
2021,Women,Religion-related work,Daegu/Gyeongbook,82
2021,Women,Religion-related work,Incheon,66
2021,Women,Religion-related work,Ulsan,25
2021,Women,Religion-related work,Gyeonggi,84
2021,Women,Religion-related work,Gangwon,17
2021,Women,Religion-related work,Chungbook,48
2021,Women,Religion-related work,Daejeon/Sejong/Chungnaam,65
2021,Women,Religion-related work,Jeonbook,32
2021,Women,Religion-related work,Gwangju/Jeonnaam,72
2021,Women,Religion-related work,Gyeongnaam,11
2021,Women,Religion-related work,Jeju,18
2021,Women,Religion-related work,Korean Red Cross 외,92
2021,Women,Stay-at-home,Korean Red Cross,52647
2021,Women,Stay-at-home,Central Seoul,4465
2021,Women,Stay-at-home,Western Seoul,
2021,Women,Stay-at-home,Southern Seoul,2920
2021,Women,Stay-at-home,Eastern Seoul,4931
2021,Women,Stay-at-home,Busan,4446
2021,Women,Stay-at-home,Daegu/Gyeongbook,6384
2021,Women,Stay-at-home,Incheon,4526
2021,Women,Stay-at-home,Ulsan,2384
2021,Women,Stay-at-home,Gyeonggi,5811
2021,Women,Stay-at-home,Gangwon,2235
2021,Women,Stay-at-home,Chungbook,1523
2021,Women,Stay-at-home,Daejeon/Sejong/Chungnaam,4464
2021,Women,Stay-at-home,Jeonbook,1657
2021,Women,Stay-at-home,Gwangju/Jeonnaam,3480
2021,Women,Stay-at-home,Gyeongnaam,2699
2021,Women,Stay-at-home,Jeju,722
2021,Women,Stay-at-home,Korean Red Cross 외,4213
2021,Women,Other,Korean Red Cross,73719
2021,Women,Other,Central Seoul,8295
2021,Women,Other,Western Seoul,
2021,Women,Other,Southern Seoul,6686
2021,Women,Other,Eastern Seoul,8294
2021,Women,Other,Busan,7608
2021,Women,Other,Daegu/Gyeongbook,7388
2021,Women,Other,Incheon,6310
2021,Women,Other,Ulsan,2543
2021,Women,Other,Gyeonggi,6618
2021,Women,Other,Gangwon,1809
2021,Women,Other,Chungbook,1958
2021,Women,Other,Daejeon/Sejong/Chungnaam,5050
2021,Women,Other,Jeonbook,2331
2021,Women,Other,Gwangju/Jeonnaam,5253
2021,Women,Other,Gyeongnaam,2168
2021,Women,Other,Jeju,1408
2021,Women,Other,Korean Red Cross 외,7083
2022,Men,Highschool Student,Korean Red Cross,156009
2022,Men,Highschool Student,Central Seoul,10081
2022,Men,Highschool Student,Western Seoul,
2022,Men,Highschool Student,Southern Seoul,8779
2022,Men,Highschool Student,Eastern Seoul,9934
2022,Men,Highschool Student,Busan,11704
2022,Men,Highschool Student,Daegu/Gyeongbook,14369
2022,Men,Highschool Student,Incheon,6870
2022,Men,Highschool Student,Ulsan,10736
2022,Men,Highschool Student,Gyeonggi,10229
2022,Men,Highschool Student,Gangwon,4146
2022,Men,Highschool Student,Chungbook,6995
2022,Men,Highschool Student,Daejeon/Sejong/Chungnaam,18394
2022,Men,Highschool Student,Jeonbook,12055
2022,Men,Highschool Student,Gwangju/Jeonnaam,15563
2022,Men,Highschool Student,Gyeongnaam,11040
2022,Men,Highschool Student,Jeju,5114
2022,Men,Highschool Student,Korean Red Cross 외,9325
2022,Men,University Student,Korean Red Cross,376440
2022,Men,University Student,Central Seoul,30041
2022,Men,University Student,Western Seoul,
2022,Men,University Student,Southern Seoul,22960
2022,Men,University Student,Eastern Seoul,34830
2022,Men,University Student,Busan,40530
2022,Men,University Student,Daegu/Gyeongbook,46330
2022,Men,University Student,Incheon,21617
2022,Men,University Student,Ulsan,12537
2022,Men,University Student,Gyeonggi,30144
2022,Men,University Student,Gangwon,12226
2022,Men,University Student,Chungbook,12872
2022,Men,University Student,Daejeon/Sejong/Chungnaam,42770
2022,Men,University Student,Jeonbook,14923
2022,Men,University Student,Gwangju/Jeonnaam,30558
2022,Men,University Student,Gyeongnaam,20559
2022,Men,University Student,Jeju,3543
2022,Men,University Student,Korean Red Cross 외,28728
2022,Men,Military Person,Korean Red Cross,267196
2022,Men,Military Person,Central Seoul,21095
2022,Men,Military Person,Western Seoul,
2022,Men,Military Person,Southern Seoul,23377
2022,Men,Military Person,Eastern Seoul,28621
2022,Men,Military Person,Busan,14162
2022,Men,Military Person,Daegu/Gyeongbook,20457
2022,Men,Military Person,Incheon,16449
2022,Men,Military Person,Ulsan,3051
2022,Men,Military Person,Gyeonggi,15816
2022,Men,Military Person,Gangwon,49421
2022,Men,Military Person,Chungbook,11792
2022,Men,Military Person,Daejeon/Sejong/Chungnaam,22546
2022,Men,Military Person,Jeonbook,12302
2022,Men,Military Person,Gwangju/Jeonnaam,8764
2022,Men,Military Person,Gyeongnaam,16290
2022,Men,Military Person,Jeju,3053
2022,Men,Military Person,Korean Red Cross 외,5232
2022,Men,Company Worker,Korean Red Cross,611938
2022,Men,Company Worker,Central Seoul,64977
2022,Men,Company Worker,Western Seoul,
2022,Men,Company Worker,Southern Seoul,54767
2022,Men,Company Worker,Eastern Seoul,58551
2022,Men,Company Worker,Busan,45275
2022,Men,Company Worker,Daegu/Gyeongbook,48794
2022,Men,Company Worker,Incheon,51163
2022,Men,Company Worker,Ulsan,28050
2022,Men,Company Worker,Gyeonggi,73653
2022,Men,Company Worker,Gangwon,17482
2022,Men,Company Worker,Chungbook,18339
2022,Men,Company Worker,Daejeon/Sejong/Chungnaam,53960
2022,Men,Company Worker,Jeonbook,16702
2022,Men,Company Worker,Gwangju/Jeonnaam,40456
2022,Men,Company Worker,Gyeongnaam,29888
2022,Men,Company Worker,Jeju,9881
2022,Men,Company Worker,Korean Red Cross 외,76797
2022,Men,Public Worker,Korean Red Cross,91381
2022,Men,Public Worker,Central Seoul,4511
2022,Men,Public Worker,Western Seoul,
2022,Men,Public Worker,Southern Seoul,3754
2022,Men,Public Worker,Eastern Seoul,8472
2022,Men,Public Worker,Busan,5234
2022,Men,Public Worker,Daegu/Gyeongbook,7301
2022,Men,Public Worker,Incheon,5436
2022,Men,Public Worker,Ulsan,2313
2022,Men,Public Worker,Gyeonggi,9075
2022,Men,Public Worker,Gangwon,6909
2022,Men,Public Worker,Chungbook,4285
2022,Men,Public Worker,Daejeon/Sejong/Chungnaam,10763
2022,Men,Public Worker,Jeonbook,4643
2022,Men,Public Worker,Gwangju/Jeonnaam,9344
2022,Men,Public Worker,Gyeongnaam,6593
2022,Men,Public Worker,Jeju,2748
2022,Men,Public Worker,Korean Red Cross 외,2139
2022,Men,Self-employed,Korean Red Cross,51133
2022,Men,Self-employed,Central Seoul,4977
2022,Men,Self-employed,Western Seoul,
2022,Men,Self-employed,Southern Seoul,3159
2022,Men,Self-employed,Eastern Seoul,6013
2022,Men,Self-employed,Busan,4234
2022,Men,Self-employed,Daegu/Gyeongbook,4951
2022,Men,Self-employed,Incheon,3830
2022,Men,Self-employed,Ulsan,1463
2022,Men,Self-employed,Gyeonggi,4805
2022,Men,Self-employed,Gangwon,2535
2022,Men,Self-employed,Chungbook,1850
2022,Men,Self-employed,Daejeon/Sejong/Chungnaam,3837
2022,Men,Self-employed,Jeonbook,1659
2022,Men,Self-employed,Gwangju/Jeonnaam,4016
2022,Men,Self-employed,Gyeongnaam,2122
2022,Men,Self-employed,Jeju,1682
2022,Men,Self-employed,Korean Red Cross 외,2647
2022,Men,Religion-related work,Korean Red Cross,5345
2022,Men,Religion-related work,Central Seoul,522
2022,Men,Religion-related work,Western Seoul,
2022,Men,Religion-related work,Southern Seoul,444
2022,Men,Religion-related work,Eastern Seoul,597
2022,Men,Religion-related work,Busan,339
2022,Men,Religion-related work,Daegu/Gyeongbook,431
2022,Men,Religion-related work,Incheon,365
2022,Men,Religion-related work,Ulsan,162
2022,Men,Religion-related work,Gyeonggi,425
2022,Men,Religion-related work,Gangwon,259
2022,Men,Religion-related work,Chungbook,140
2022,Men,Religion-related work,Daejeon/Sejong/Chungnaam,448
2022,Men,Religion-related work,Jeonbook,422
2022,Men,Religion-related work,Gwangju/Jeonnaam,493
2022,Men,Religion-related work,Gyeongnaam,208
2022,Men,Religion-related work,Jeju,90
2022,Men,Religion-related work,Korean Red Cross 외,390
2022,Men,Stay-at-home,Korean Red Cross,169
2022,Men,Stay-at-home,Central Seoul,8
2022,Men,Stay-at-home,Western Seoul,
2022,Men,Stay-at-home,Southern Seoul,5
2022,Men,Stay-at-home,Eastern Seoul,5
2022,Men,Stay-at-home,Busan,25
2022,Men,Stay-at-home,Daegu/Gyeongbook,12
2022,Men,Stay-at-home,Incheon,13
2022,Men,Stay-at-home,Ulsan,4
2022,Men,Stay-at-home,Gyeonggi,15
2022,Men,Stay-at-home,Gangwon,2
2022,Men,Stay-at-home,Chungbook,4
2022,Men,Stay-at-home,Daejeon/Sejong/Chungnaam,14
2022,Men,Stay-at-home,Jeonbook,12
2022,Men,Stay-at-home,Gwangju/Jeonnaam,32
2022,Men,Stay-at-home,Gyeongnaam,9
2022,Men,Stay-at-home,Jeju,9
2022,Men,Stay-at-home,Korean Red Cross 외,22
2022,Men,Other,Korean Red Cross,175511
2022,Men,Other,Central Seoul,19050
2022,Men,Other,Western Seoul,
2022,Men,Other,Southern Seoul,15627
2022,Men,Other,Eastern Seoul,19615
2022,Men,Other,Busan,16709
2022,Men,Other,Daegu/Gyeongbook,16322
2022,Men,Other,Incheon,14240
2022,Men,Other,Ulsan,5867
2022,Men,Other,Gyeonggi,14778
2022,Men,Other,Gangwon,5414
2022,Men,Other,Chungbook,4953
2022,Men,Other,Daejeon/Sejong/Chungnaam,12425
2022,Men,Other,Jeonbook,6518
2022,Men,Other,Gwangju/Jeonnaam,15666
2022,Men,Other,Gyeongnaam,5459
2022,Men,Other,Jeju,2868
2022,Men,Other,Korean Red Cross 외,15782
2022,Women,Highschool Student,Korean Red Cross,100049
2022,Women,Highschool Student,Central Seoul,6322
2022,Women,Highschool Student,Western Seoul,
2022,Women,Highschool Student,Southern Seoul,3711
2022,Women,Highschool Student,Eastern Seoul,8117
2022,Women,Highschool Student,Busan,7202
2022,Women,Highschool Student,Daegu/Gyeongbook,8777
2022,Women,Highschool Student,Incheon,6218
2022,Women,Highschool Student,Ulsan,5589
2022,Women,Highschool Student,Gyeonggi,6937
2022,Women,Highschool Student,Gangwon,2879
2022,Women,Highschool Student,Chungbook,4017
2022,Women,Highschool Student,Daejeon/Sejong/Chungnaam,12493
2022,Women,Highschool Student,Jeonbook,7135
2022,Women,Highschool Student,Gwangju/Jeonnaam,11853
2022,Women,Highschool Student,Gyeongnaam,5665
2022,Women,Highschool Student,Jeju,3134
2022,Women,Highschool Student,Korean Red Cross 외,7507
2022,Women,University Student,Korean Red Cross,211403
2022,Women,University Student,Central Seoul,17035
2022,Women,University Student,Western Seoul,
2022,Women,University Student,Southern Seoul,11534
2022,Women,University Student,Eastern Seoul,20576
2022,Women,University Student,Busan,24897
2022,Women,University Student,Daegu/Gyeongbook,25546
2022,Women,University Student,Incheon,11760
2022,Women,University Student,Ulsan,5177
2022,Women,University Student,Gyeonggi,13679
2022,Women,University Student,Gangwon,7274
2022,Women,University Student,Chungbook,6583
2022,Women,University Student,Daejeon/Sejong/Chungnaam,27433
2022,Women,University Student,Jeonbook,8687
2022,Women,University Student,Gwangju/Jeonnaam,20126
2022,Women,University Student,Gyeongnaam,8844
2022,Women,University Student,Jeju,2252
2022,Women,University Student,Korean Red Cross 외,17195
2022,Women,Military Person,Korean Red Cross,7015
2022,Women,Military Person,Central Seoul,479
2022,Women,Military Person,Western Seoul,
2022,Women,Military Person,Southern Seoul,494
2022,Women,Military Person,Eastern Seoul,840
2022,Women,Military Person,Busan,357
2022,Women,Military Person,Daegu/Gyeongbook,589
2022,Women,Military Person,Incheon,346
2022,Women,Military Person,Ulsan,42
2022,Women,Military Person,Gyeonggi,542
2022,Women,Military Person,Gangwon,1312
2022,Women,Military Person,Chungbook,332
2022,Women,Military Person,Daejeon/Sejong/Chungnaam,591
2022,Women,Military Person,Jeonbook,320
2022,Women,Military Person,Gwangju/Jeonnaam,287
2022,Women,Military Person,Gyeongnaam,433
2022,Women,Military Person,Jeju,51
2022,Women,Military Person,Korean Red Cross 외,192
2022,Women,Company Worker,Korean Red Cross,201389
2022,Women,Company Worker,Central Seoul,27260
2022,Women,Company Worker,Western Seoul,
2022,Women,Company Worker,Southern Seoul,20556
2022,Women,Company Worker,Eastern Seoul,22623
2022,Women,Company Worker,Busan,16563
2022,Women,Company Worker,Daegu/Gyeongbook,13822
2022,Women,Company Worker,Incheon,17353
2022,Women,Company Worker,Ulsan,5296
2022,Women,Company Worker,Gyeonggi,20790
2022,Women,Company Worker,Gangwon,6566
2022,Women,Company Worker,Chungbook,5294
2022,Women,Company Worker,Daejeon/Sejong/Chungnaam,15304
2022,Women,Company Worker,Jeonbook,4563
2022,Women,Company Worker,Gwangju/Jeonnaam,13683
2022,Women,Company Worker,Gyeongnaam,7787
2022,Women,Company Worker,Jeju,3929
2022,Women,Company Worker,Korean Red Cross 외,24153
2022,Women,Public Worker,Korean Red Cross,23161
2022,Women,Public Worker,Central Seoul,1080
2022,Women,Public Worker,Western Seoul,
2022,Women,Public Worker,Southern Seoul,884
2022,Women,Public Worker,Eastern Seoul,2393
2022,Women,Public Worker,Busan,1502
2022,Women,Public Worker,Daegu/Gyeongbook,1731
2022,Women,Public Worker,Incheon,1204
2022,Women,Public Worker,Ulsan,563
2022,Women,Public Worker,Gyeonggi,1860
2022,Women,Public Worker,Gangwon,1486
2022,Women,Public Worker,Chungbook,1104
2022,Women,Public Worker,Daejeon/Sejong/Chungnaam,3070
2022,Women,Public Worker,Jeonbook,1220
2022,Women,Public Worker,Gwangju/Jeonnaam,2716
2022,Women,Public Worker,Gyeongnaam,1637
2022,Women,Public Worker,Jeju,711
2022,Women,Public Worker,Korean Red Cross 외,492
2022,Women,Self-employed,Korean Red Cross,8326
2022,Women,Self-employed,Central Seoul,875
2022,Women,Self-employed,Western Seoul,
2022,Women,Self-employed,Southern Seoul,616
2022,Women,Self-employed,Eastern Seoul,940
2022,Women,Self-employed,Busan,550
2022,Women,Self-employed,Daegu/Gyeongbook,672
2022,Women,Self-employed,Incheon,537
2022,Women,Self-employed,Ulsan,253
2022,Women,Self-employed,Gyeonggi,726
2022,Women,Self-employed,Gangwon,567
2022,Women,Self-employed,Chungbook,334
2022,Women,Self-employed,Daejeon/Sejong/Chungnaam,572
2022,Women,Self-employed,Jeonbook,256
2022,Women,Self-employed,Gwangju/Jeonnaam,685
2022,Women,Self-employed,Gyeongnaam,338
2022,Women,Self-employed,Jeju,405
2022,Women,Self-employed,Korean Red Cross 외,403
2022,Women,Religion-related work,Korean Red Cross,1173
2022,Women,Religion-related work,Central Seoul,92
2022,Women,Religion-related work,Western Seoul,
2022,Women,Religion-related work,Southern Seoul,82
2022,Women,Religion-related work,Eastern Seoul,196
2022,Women,Religion-related work,Busan,152
2022,Women,Religion-related work,Daegu/Gyeongbook,111
2022,Women,Religion-related work,Incheon,98
2022,Women,Religion-related work,Ulsan,16
2022,Women,Religion-related work,Gyeonggi,65
2022,Women,Religion-related work,Gangwon,16
2022,Women,Religion-related work,Chungbook,39
2022,Women,Religion-related work,Daejeon/Sejong/Chungnaam,72
2022,Women,Religion-related work,Jeonbook,63
2022,Women,Religion-related work,Gwangju/Jeonnaam,116
2022,Women,Religion-related work,Gyeongnaam,36
2022,Women,Religion-related work,Jeju,19
2022,Women,Religion-related work,Korean Red Cross 외,107
2022,Women,Stay-at-home,Korean Red Cross,65673
2022,Women,Stay-at-home,Central Seoul,5009
2022,Women,Stay-at-home,Western Seoul,
2022,Women,Stay-at-home,Southern Seoul,3574
2022,Women,Stay-at-home,Eastern Seoul,5861
2022,Women,Stay-at-home,Busan,5675
2022,Women,Stay-at-home,Daegu/Gyeongbook,6539
2022,Women,Stay-at-home,Incheon,5579
2022,Women,Stay-at-home,Ulsan,2766
2022,Women,Stay-at-home,Gyeonggi,6020
2022,Women,Stay-at-home,Gangwon,3589
2022,Women,Stay-at-home,Chungbook,2392
2022,Women,Stay-at-home,Daejeon/Sejong/Chungnaam,5752
2022,Women,Stay-at-home,Jeonbook,2255
2022,Women,Stay-at-home,Gwangju/Jeonnaam,6226
2022,Women,Stay-at-home,Gyeongnaam,3615
2022,Women,Stay-at-home,Jeju,821
2022,Women,Stay-at-home,Korean Red Cross 외,5227
2022,Women,Other,Korean Red Cross,91692
2022,Women,Other,Central Seoul,10203
2022,Women,Other,Western Seoul,
2022,Women,Other,Southern Seoul,7518
2022,Women,Other,Eastern Seoul,10072
2022,Women,Other,Busan,9061
2022,Women,Other,Daegu/Gyeongbook,8400
2022,Women,Other,Incheon,7631
2022,Women,Other,Ulsan,3234
2022,Women,Other,Gyeonggi,7248
2022,Women,Other,Gangwon,2783
2022,Women,Other,Chungbook,2495
2022,Women,Other,Daejeon/Sejong/Chungnaam,6712
