year,sex,location,source,count
2019,Men,Blood donation house,Incheon,74719
2019,Men,Blood donation house,Ulsan,40993
2019,Men,Blood donation house,Gyeonggi,105434
2019,Men,Blood donation house,Gangwon,49390
2019,Men,Blood donation house,Chungbook,36415
2019,Men,Blood donation house,Daejeon/Sejong/Chungnaam,106080
2019,Men,Blood donation house,Jeonbook,41686
2019,Men,Blood donation house,Gwangju/Jeonnaam,97103
2019,Men,Blood donation house,Gyeongnaam,52525
2019,Men,Blood donation house,Jeju,13391
2019,Men,Blood donation house,Outside of Korean Red Cross,104577
2019,Men,Blood donation bus,Korean Red Cross,1812
2019,Men,Blood donation bus,Central Seoul,14
2019,Men,Blood donation bus,Western Seoul,
2019,Men,Blood donation bus,Southern Seoul,0
2019,Men,Blood donation bus,Eastern Seoul,22
2019,Men,Blood donation bus,Busan,0
2019,Men,Blood donation bus,Daegu/Gyeongbook,0
2019,Men,Blood donation bus,Incheon,0
2019,Men,Blood donation bus,Ulsan,0
2019,Men,Blood donation bus,Gyeonggi,0
2019,Men,Blood donation bus,Gangwon,2
2019,Men,Blood donation bus,Chungbook,0
2019,Men,Blood donation bus,Daejeon/Sejong/Chungnaam,0
2019,Men,Blood donation bus,Jeonbook,704
2019,Men,Blood donation bus,Gwangju/Jeonnaam,0
2019,Men,Blood donation bus,Gyeongnaam,1070
2019,Men,Blood donation bus,Jeju,0
2019,Men,Blood donation bus,Outside of Korean Red Cross,2176
2019,Women,Group Donation,Korean Red Cross,182005
2019,Women,Group Donation,Central Seoul,6920
2019,Women,Group Donation,Western Seoul,
2019,Women,Group Donation,Southern Seoul,9087
2019,Women,Group Donation,Eastern Seoul,14348
2019,Women,Group Donation,Busan,11604
2019,Women,Group Donation,Daegu/Gyeongbook,16964
2019,Women,Group Donation,Incheon,10309
2019,Women,Group Donation,Ulsan,8232
2019,Women,Group Donation,Gyeonggi,14624
2019,Women,Group Donation,Gangwon,8812
2019,Women,Group Donation,Chungbook,10535
2019,Women,Group Donation,Daejeon/Sejong/Chungnaam,23892
2019,Women,Group Donation,Jeonbook,9991
2019,Women,Group Donation,Gwangju/Jeonnaam,19448
2019,Women,Group Donation,Gyeongnaam,12607
2019,Women,Group Donation,Jeju,4632
2019,Women,Group Donation,Outside of Korean Red Cross,6023
2019,Women,Highschool,Korean Red Cross,106728
2019,Women,Highschool,Central Seoul,4259
2019,Women,Highschool,Western Seoul,
2019,Women,Highschool,Southern Seoul,4342
2019,Women,Highschool,Eastern Seoul,8823
2019,Women,Highschool,Busan,6238
2019,Women,Highschool,Daegu/Gyeongbook,8636
2019,Women,Highschool,Incheon,7024
2019,Women,Highschool,Ulsan,5310
2019,Women,Highschool,Gyeonggi,7710
2019,Women,Highschool,Gangwon,5293
2019,Women,Highschool,Chungbook,5575
2019,Women,Highschool,Daejeon/Sejong/Chungnaam,14021
2019,Women,Highschool,Jeonbook,6908
2019,Women,Highschool,Gwangju/Jeonnaam,11617
2019,Women,Highschool,Gyeongnaam,8131
2019,Women,Highschool,Jeju,2841
2019,Women,Highschool,Outside of Korean Red Cross,1551
2019,Women,University,Korean Red Cross,31388
2019,Women,University,Central Seoul,645
2019,Women,University,Western Seoul,
2019,Women,University,Southern Seoul,907
2019,Women,University,Eastern Seoul,1411
2019,Women,University,Busan,1846
2019,Women,University,Daegu/Gyeongbook,4808
2019,Women,University,Incheon,787
2019,Women,University,Ulsan,1266
2019,Women,University,Gyeonggi,2701
2019,Women,University,Gangwon,1208
2019,Women,University,Chungbook,2429
2019,Women,University,Daejeon/Sejong/Chungnaam,5461
2019,Women,University,Jeonbook,1334
2019,Women,University,Gwangju/Jeonnaam,4130
2019,Women,University,Gyeongnaam,1820
2019,Women,University,Jeju,635
2019,Women,University,Outside of Korean Red Cross,1701
2019,Women,Military Base,Korean Red Cross,3259
2019,Women,Military Base,Central Seoul,192
2019,Women,Military Base,Western Seoul,
2019,Women,Military Base,Southern Seoul,343
2019,Women,Military Base,Eastern Seoul,255
2019,Women,Military Base,Busan,215
2019,Women,Military Base,Daegu/Gyeongbook,196
2019,Women,Military Base,Incheon,137
2019,Women,Military Base,Ulsan,15
2019,Women,Military Base,Gyeonggi,238
2019,Women,Military Base,Gangwon,464
2019,Women,Military Base,Chungbook,138
2019,Women,Military Base,Daejeon/Sejong/Chungnaam,306
2019,Women,Military Base,Jeonbook,231
2019,Women,Military Base,Gwangju/Jeonnaam,73
2019,Women,Military Base,Gyeongnaam,438
2019,Women,Military Base,Jeju,18
2019,Women,Military Base,Outside of Korean Red Cross,0
2019,Women,Religion,Korean Red Cross,5055
2019,Women,Religion,Central Seoul,489
2019,Women,Religion,Western Seoul,
2019,Women,Religion,Southern Seoul,200
2019,Women,Religion,Eastern Seoul,570
2019,Women,Religion,Busan,1061
2019,Women,Religion,Daegu/Gyeongbook,80
2019,Women,Religion,Incheon,130
2019,Women,Religion,Ulsan,57
2019,Women,Religion,Gyeonggi,385
2019,Women,Religion,Gangwon,73
2019,Women,Religion,Chungbook,555
2019,Women,Religion,Daejeon/Sejong/Chungnaam,383
2019,Women,Religion,Jeonbook,191
2019,Women,Religion,Gwangju/Jeonnaam,726
2019,Women,Religion,Gyeongnaam,29
2019,Women,Religion,Jeju,126
2019,Women,Religion,Outside of Korean Red Cross,608
2019,Women,Community,Korean Red Cross,35575
2019,Women,Community,Central Seoul,1335
2019,Women,Community,Western Seoul,
2019,Women,Community,Southern Seoul,3295
2019,Women,Community,Eastern Seoul,3289
2019,Women,Community,Busan,2244
2019,Women,Community,Daegu/Gyeongbook,3244
2019,Women,Community,Incheon,2231
2019,Women,Community,Ulsan,1584
2019,Women,Community,Gyeonggi,3590
2019,Women,Community,Gangwon,1774
2019,Women,Community,Chungbook,1838
2019,Women,Community,Daejeon/Sejong/Chungnaam,3721
2019,Women,Community,Jeonbook,1327
2019,Women,Community,Gwangju/Jeonnaam,2902
2019,Women,Community,Gyeongnaam,2189
2019,Women,Community,Jeju,1012
2019,Women,Community,Outside of Korean Red Cross,2163
2019,Women,Personal Participation,Korean Red Cross,522664
2019,Women,Personal Participation,Central Seoul,61199
2019,Women,Personal Participation,Western Seoul,
2019,Women,Personal Participation,Southern Seoul,45327
2019,Women,Personal Participation,Eastern Seoul,59309
2019,Women,Personal Participation,Busan,52174
2019,Women,Personal Participation,Daegu/Gyeongbook,48227
2019,Women,Personal Participation,Incheon,36081
2019,Women,Personal Participation,Ulsan,14806
2019,Women,Personal Participation,Gyeonggi,37611
2019,Women,Personal Participation,Gangwon,17386
2019,Women,Personal Participation,Chungbook,13453
2019,Women,Personal Participation,Daejeon/Sejong/Chungnaam,48387
2019,Women,Personal Participation,Jeonbook,17584
2019,Women,Personal Participation,Gwangju/Jeonnaam,45475
2019,Women,Personal Participation,Gyeongnaam,18955
2019,Women,Personal Participation,Jeju,6690
2019,Women,Personal Participation,Outside of Korean Red Cross,43834
2019,Women,In Hospital,Korean Red Cross,8690
2019,Women,In Hospital,Central Seoul,1406
2019,Women,In Hospital,Western Seoul,
2019,Women,In Hospital,Southern Seoul,842
2019,Women,In Hospital,Eastern Seoul,1468
2019,Women,In Hospital,Busan,216
2019,Women,In Hospital,Daegu/Gyeongbook,468
2019,Women,In Hospital,Incheon,1039
2019,Women,In Hospital,Ulsan,208
2019,Women,In Hospital,Gyeonggi,1295
2019,Women,In Hospital,Gangwon,573
2019,Women,In Hospital,Chungbook,137
2019,Women,In Hospital,Daejeon/Sejong/Chungnaam,278
2019,Women,In Hospital,Jeonbook,109
2019,Women,In Hospital,Gwangju/Jeonnaam,41
2019,Women,In Hospital,Gyeongnaam,238
2019,Women,In Hospital,Jeju,372
2019,Women,In Hospital,Outside of Korean Red Cross,839
2019,Women,Blood donation house,Korean Red Cross,513384
2019,Women,Blood donation house,Central Seoul,59786
2019,Women,Blood donation house,Western Seoul,
2019,Women,Blood donation house,Southern Seoul,44485
2019,Women,Blood donation house,Eastern Seoul,57834
2019,Women,Blood donation house,Busan,51958
2019,Women,Blood donation house,Daegu/Gyeongbook,47759
2019,Women,Blood donation house,Incheon,35042
2019,Women,Blood donation house,Ulsan,14598
2019,Women,Blood donation house,Gyeonggi,36316
2019,Women,Blood donation house,Gangwon,16807
2019,Women,Blood donation house,Chungbook,13316
2019,Women,Blood donation house,Daejeon/Sejong/Chungnaam,48109
2019,Women,Blood donation house,Jeonbook,17269
2019,Women,Blood donation house,Gwangju/Jeonnaam,45434
2019,Women,Blood donation house,Gyeongnaam,18353
2019,Women,Blood donation house,Jeju,6318
2019,Women,Blood donation house,Outside of Korean Red Cross,42041
2019,Women,Blood donation bus,Korean Red Cross,590
2019,Women,Blood donation bus,Central Seoul,7
2019,Women,Blood donation bus,Western Seoul,
2019,Women,Blood donation bus,Southern Seoul,0
2019,Women,Blood donation bus,Eastern Seoul,7
2019,Women,Blood donation bus,Busan,0
2019,Women,Blood donation bus,Daegu/Gyeongbook,0
2019,Women,Blood donation bus,Incheon,0
2019,Women,Blood donation bus,Ulsan,0
2019,Women,Blood donation bus,Gyeonggi,0
2019,Women,Blood donation bus,Gangwon,6
2019,Women,Blood donation bus,Chungbook,0
2019,Women,Blood donation bus,Daejeon/Sejong/Chungnaam,0
2019,Women,Blood donation bus,Jeonbook,206
2019,Women,Blood donation bus,Gwangju/Jeonnaam,0
2019,Women,Blood donation bus,Gyeongnaam,364
2019,Women,Blood donation bus,Jeju,0
2019,Women,Blood donation bus,Outside of Korean Red Cross,954
2020,Men,Group Donation,Korean Red Cross,540166
2020,Men,Group Donation,Central Seoul,26713
2020,Men,Group Donation,Western Seoul,
2020,Men,Group Donation,Southern Seoul,44550
2020,Men,Group Donation,Eastern Seoul,46925
2020,Men,Group Donation,Busan,30467
2020,Men,Group Donation,Daegu/Gyeongbook,30589
2020,Men,Group Donation,Incheon,28014
2020,Men,Group Donation,Ulsan,23243
2020,Men,Group Donation,Gyeonggi,43950
2020,Men,Group Donation,Gangwon,66876
2020,Men,Group Donation,Chungbook,28523
2020,Men,Group Donation,Daejeon/Sejong/Chungnaam,56317
2020,Men,Group Donation,Jeonbook,31146
2020,Men,Group Donation,Gwangju/Jeonnaam,32488
2020,Men,Group Donation,Gyeongnaam,40724
2020,Men,Group Donation,Jeju,9641
2020,Men,Group Donation,Outside of Korean Red Cross,11653
2020,Men,Highschool,Korean Red Cross,67708
2020,Men,Highschool,Central Seoul,2816
2020,Men,Highschool,Western Seoul,
2020,Men,Highschool,Southern Seoul,2179
2020,Men,Highschool,Eastern Seoul,1865
2020,Men,Highschool,Busan,5604
2020,Men,Highschool,Daegu/Gyeongbook,5073
2020,Men,Highschool,Incheon,2233
2020,Men,Highschool,Ulsan,5234
2020,Men,Highschool,Gyeonggi,4044
2020,Men,Highschool,Gangwon,1956
2020,Men,Highschool,Chungbook,3480
2020,Men,Highschool,Daejeon/Sejong/Chungnaam,7335
2020,Men,Highschool,Jeonbook,8998
2020,Men,Highschool,Gwangju/Jeonnaam,6487
2020,Men,Highschool,Gyeongnaam,7088
2020,Men,Highschool,Jeju,3316
2020,Men,Highschool,Outside of Korean Red Cross,445
2020,Men,University,Korean Red Cross,12042
2020,Men,University,Central Seoul,149
2020,Men,University,Western Seoul,
2020,Men,University,Southern Seoul,481
2020,Men,University,Eastern Seoul,1728
2020,Men,University,Busan,542
2020,Men,University,Daegu/Gyeongbook,1405
2020,Men,University,Incheon,178
2020,Men,University,Ulsan,630
2020,Men,University,Gyeonggi,898
2020,Men,University,Gangwon,338
2020,Men,University,Chungbook,1044
2020,Men,University,Daejeon/Sejong/Chungnaam,2337
2020,Men,University,Jeonbook,233
2020,Men,University,Gwangju/Jeonnaam,528
2020,Men,University,Gyeongnaam,1288
2020,Men,University,Jeju,263
2020,Men,University,Outside of Korean Red Cross,472
2020,Men,Military Base,Korean Red Cross,296644
2020,Men,Military Base,Central Seoul,17732
2020,Men,Military Base,Western Seoul,
2020,Men,Military Base,Southern Seoul,31753
2020,Men,Military Base,Eastern Seoul,35223
2020,Men,Military Base,Busan,16120
2020,Men,Military Base,Daegu/Gyeongbook,10138
2020,Men,Military Base,Incheon,18663
2020,Men,Military Base,Ulsan,3484
2020,Men,Military Base,Gyeonggi,22272
2020,Men,Military Base,Gangwon,57680
2020,Men,Military Base,Chungbook,13423
2020,Men,Military Base,Daejeon/Sejong/Chungnaam,25805
2020,Men,Military Base,Jeonbook,14442
2020,Men,Military Base,Gwangju/Jeonnaam,8520
2020,Men,Military Base,Gyeongnaam,19380
2020,Men,Military Base,Jeju,2009
2020,Men,Military Base,Outside of Korean Red Cross,-
2020,Men,Religion,Korean Red Cross,1769
2020,Men,Religion,Central Seoul,39
2020,Men,Religion,Western Seoul,
2020,Men,Religion,Southern Seoul,69
2020,Men,Religion,Eastern Seoul,135
2020,Men,Religion,Busan,232
2020,Men,Religion,Daegu/Gyeongbook,285
2020,Men,Religion,Incheon,28
2020,Men,Religion,Ulsan,166
2020,Men,Religion,Gyeonggi,60
2020,Men,Religion,Gangwon,37
2020,Men,Religion,Chungbook,90
2020,Men,Religion,Daejeon/Sejong/Chungnaam,152
2020,Men,Religion,Jeonbook,41
2020,Men,Religion,Gwangju/Jeonnaam,362
2020,Men,Religion,Gyeongnaam,20
2020,Men,Religion,Jeju,53
2020,Men,Religion,Outside of Korean Red Cross,1271
2020,Men,Community,Korean Red Cross,162003
2020,Men,Community,Central Seoul,5977
2020,Men,Community,Western Seoul,
2020,Men,Community,Southern Seoul,10068
2020,Men,Community,Eastern Seoul,7974
2020,Men,Community,Busan,7969
2020,Men,Community,Daegu/Gyeongbook,13688
2020,Men,Community,Incheon,6912
2020,Men,Community,Ulsan,13729
2020,Men,Community,Gyeonggi,16676
2020,Men,Community,Gangwon,6865
2020,Men,Community,Chungbook,10486
2020,Men,Community,Daejeon/Sejong/Chungnaam,20688
2020,Men,Community,Jeonbook,7432
2020,Men,Community,Gwangju/Jeonnaam,16591
2020,Men,Community,Gyeongnaam,12948
2020,Men,Community,Jeju,4000
2020,Men,Community,Outside of Korean Red Cross,9465
2020,Men,Personal Participation,Korean Red Cross,1252952
2020,Men,Personal Participation,Central Seoul,131119
2020,Men,Personal Participation,Western Seoul,
2020,Men,Personal Participation,Southern Seoul,99773
2020,Men,Personal Participation,Eastern Seoul,124265
2020,Men,Personal Participation,Busan,107600
2020,Men,Personal Participation,Daegu/Gyeongbook,108697
2020,Men,Personal Participation,Incheon,91369
2020,Men,Personal Participation,Ulsan,40417
2020,Men,Personal Participation,Gyeonggi,127243
2020,Men,Personal Participation,Gangwon,50457
2020,Men,Personal Participation,Chungbook,37415
2020,Men,Personal Participation,Daejeon/Sejong/Chungnaam,115323
2020,Men,Personal Participation,Jeonbook,45206
2020,Men,Personal Participation,Gwangju/Jeonnaam,95011
2020,Men,Personal Participation,Gyeongnaam,59681
2020,Men,Personal Participation,Jeju,19376
2020,Men,Personal Participation,Outside of Korean Red Cross,111673
2020,Men,In Hospital,Korean Red Cross,35528
2020,Men,In Hospital,Central Seoul,3449
2020,Men,In Hospital,Western Seoul,
2020,Men,In Hospital,Southern Seoul,3008
2020,Men,In Hospital,Eastern Seoul,3734
2020,Men,In Hospital,Busan,1227
2020,Men,In Hospital,Daegu/Gyeongbook,3051
2020,Men,In Hospital,Incheon,5013
2020,Men,In Hospital,Ulsan,1367
2020,Men,In Hospital,Gyeonggi,4634
2020,Men,In Hospital,Gangwon,3075
2020,Men,In Hospital,Chungbook,934
2020,Men,In Hospital,Daejeon/Sejong/Chungnaam,1513
2020,Men,In Hospital,Jeonbook,763
2020,Men,In Hospital,Gwangju/Jeonnaam,395
2020,Men,In Hospital,Gyeongnaam,1001
2020,Men,In Hospital,Jeju,2364
2020,Men,In Hospital,Outside of Korean Red Cross,1373
2020,Men,Blood donation house,Korean Red Cross,1215172
2020,Men,Blood donation house,Central Seoul,127521
2020,Men,Blood donation house,Western Seoul,
2020,Men,Blood donation house,Southern Seoul,96765
2020,Men,Blood donation house,Eastern Seoul,119841
2020,Men,Blood donation house,Busan,106352
2020,Men,Blood donation house,Daegu/Gyeongbook,105646
2020,Men,Blood donation house,Incheon,86281
2020,Men,Blood donation house,Ulsan,39050
2020,Men,Blood donation house,Gyeonggi,122609
2020,Men,Blood donation house,Gangwon,47376
2020,Men,Blood donation house,Chungbook,36481
2020,Men,Blood donation house,Daejeon/Sejong/Chungnaam,113810
2020,Men,Blood donation house,Jeonbook,43132
2020,Men,Blood donation house,Gwangju/Jeonnaam,94616
2020,Men,Blood donation house,Gyeongnaam,58680
2020,Men,Blood donation house,Jeju,17012
2020,Men,Blood donation house,Outside of Korean Red Cross,104928
2020,Men,Blood donation bus,Korean Red Cross,2252
2020,Men,Blood donation bus,Central Seoul,149
2020,Men,Blood donation bus,Western Seoul,
2020,Men,Blood donation bus,Southern Seoul,-
2020,Men,Blood donation bus,Eastern Seoul,690
2020,Men,Blood donation bus,Busan,21
2020,Men,Blood donation bus,Daegu/Gyeongbook,-
2020,Men,Blood donation bus,Incheon,75
2020,Men,Blood donation bus,Ulsan,-
2020,Men,Blood donation bus,Gyeonggi,-
2020,Men,Blood donation bus,Gangwon,6
2020,Men,Blood donation bus,Chungbook,-
2020,Men,Blood donation bus,Daejeon/Sejong/Chungnaam,-
2020,Men,Blood donation bus,Jeonbook,1311
2020,Men,Blood donation bus,Gwangju/Jeonnaam,-
2020,Men,Blood donation bus,Gyeongnaam,-
2020,Men,Blood donation bus,Jeju,-
2020,Men,Blood donation bus,Outside of Korean Red Cross,5372
2020,Women,Group Donation,Korean Red Cross,104193
2020,Women,Group Donation,Central Seoul,4134
2020,Women,Group Donation,Western Seoul,
2020,Women,Group Donation,Southern Seoul,4743
2020,Women,Group Donation,Eastern Seoul,5222
2020,Women,Group Donation,Busan,5748
2020,Women,Group Donation,Daegu/Gyeongbook,10500
2020,Women,Group Donation,Incheon,4266
2020,Women,Group Donation,Ulsan,4669
2020,Women,Group Donation,Gyeonggi,8947
2020,Women,Group Donation,Gangwon,4926
2020,Women,Group Donation,Chungbook,6371
2020,Women,Group Donation,Daejeon/Sejong/Chungnaam,16081
2020,Women,Group Donation,Jeonbook,6639
2020,Women,Group Donation,Gwangju/Jeonnaam,10917
2020,Women,Group Donation,Gyeongnaam,7853
2020,Women,Group Donation,Jeju,3177
2020,Women,Group Donation,Outside of Korean Red Cross,3090
2020,Women,Highschool,Korean Red Cross,28099
2020,Women,Highschool,Central Seoul,863
2020,Women,Highschool,Western Seoul,
2020,Women,Highschool,Southern Seoul,371
2020,Women,Highschool,Eastern Seoul,953
2020,Women,Highschool,Busan,1422
2020,Women,Highschool,Daegu/Gyeongbook,2573
2020,Women,Highschool,Incheon,993
2020,Women,Highschool,Ulsan,2036
2020,Women,Highschool,Gyeonggi,1296
2020,Women,Highschool,Gangwon,856
2020,Women,Highschool,Chungbook,1800
2020,Women,Highschool,Daejeon/Sejong/Chungnaam,3879
2020,Women,Highschool,Jeonbook,3484
2020,Women,Highschool,Gwangju/Jeonnaam,3780
2020,Women,Highschool,Gyeongnaam,2587
2020,Women,Highschool,Jeju,1206
2020,Women,Highschool,Outside of Korean Red Cross,180
2020,Women,University,Korean Red Cross,5013
2020,Women,University,Central Seoul,88
2020,Women,University,Western Seoul,
2020,Women,University,Southern Seoul,85
2020,Women,University,Eastern Seoul,301
2020,Women,University,Busan,275
2020,Women,University,Daegu/Gyeongbook,970
2020,Women,University,Incheon,45
2020,Women,University,Ulsan,180
2020,Women,University,Gyeonggi,306
2020,Women,University,Gangwon,149
2020,Women,University,Chungbook,494
2020,Women,University,Daejeon/Sejong/Chungnaam,1270
2020,Women,University,Jeonbook,77
2020,Women,University,Gwangju/Jeonnaam,241
2020,Women,University,Gyeongnaam,339
2020,Women,University,Jeju,193
2020,Women,University,Outside of Korean Red Cross,178
2020,Women,Military Base,Korean Red Cross,5269
2020,Women,Military Base,Central Seoul,191
2020,Women,Military Base,Western Seoul,
2020,Women,Military Base,Southern Seoul,553
2020,Women,Military Base,Eastern Seoul,495
2020,Women,Military Base,Busan,382
2020,Women,Military Base,Daegu/Gyeongbook,136
2020,Women,Military Base,Incheon,279
2020,Women,Military Base,Ulsan,75
2020,Women,Military Base,Gyeonggi,471
2020,Women,Military Base,Gangwon,816
2020,Women,Military Base,Chungbook,206
2020,Women,Military Base,Daejeon/Sejong/Chungnaam,607
2020,Women,Military Base,Jeonbook,258
2020,Women,Military Base,Gwangju/Jeonnaam,229
2020,Women,Military Base,Gyeongnaam,517
2020,Women,Military Base,Jeju,54
2020,Women,Military Base,Outside of Korean Red Cross,-
2020,Women,Religion,Korean Red Cross,1244
2020,Women,Religion,Central Seoul,29
2020,Women,Religion,Western Seoul,
2020,Women,Religion,Southern Seoul,56
2020,Women,Religion,Eastern Seoul,77
2020,Women,Religion,Busan,192
2020,Women,Religion,Daegu/Gyeongbook,161
2020,Women,Religion,Incheon,32
2020,Women,Religion,Ulsan,98
2020,Women,Religion,Gyeonggi,57
2020,Women,Religion,Gangwon,26
2020,Women,Religion,Chungbook,66
2020,Women,Religion,Daejeon/Sejong/Chungnaam,108
2020,Women,Religion,Jeonbook,44
2020,Women,Religion,Gwangju/Jeonnaam,257
2020,Women,Religion,Gyeongnaam,15
2020,Women,Religion,Jeju,26
2020,Women,Religion,Outside of Korean Red Cross,691
2020,Women,Community,Korean Red Cross,64568
2020,Women,Community,Central Seoul,2963
2020,Women,Community,Western Seoul,
2020,Women,Community,Southern Seoul,3678
2020,Women,Community,Eastern Seoul,3396
2020,Women,Community,Busan,3477
2020,Women,Community,Daegu/Gyeongbook,6660
2020,Women,Community,Incheon,2917
2020,Women,Community,Ulsan,2280
2020,Women,Community,Gyeonggi,6817
2020,Women,Community,Gangwon,3079
2020,Women,Community,Chungbook,3805
2020,Women,Community,Daejeon/Sejong/Chungnaam,10217
2020,Women,Community,Jeonbook,2776
2020,Women,Community,Gwangju/Jeonnaam,6410
2020,Women,Community,Gyeongnaam,4395
2020,Women,Community,Jeju,1698
2020,Women,Community,Outside of Korean Red Cross,2041
2020,Women,Personal Participation,Korean Red Cross,537899
2020,Women,Personal Participation,Central Seoul,60058
2020,Women,Personal Participation,Western Seoul,
2020,Women,Personal Participation,Southern Seoul,41235
2020,Women,Personal Participation,Eastern Seoul,55376
2020,Women,Personal Participation,Busan,53487
2020,Women,Personal Participation,Daegu/Gyeongbook,46587
2020,Women,Personal Participation,Incheon,41425
2020,Women,Personal Participation,Ulsan,14189
2020,Women,Personal Participation,Gyeonggi,45762
2020,Women,Personal Participation,Gangwon,18411
2020,Women,Personal Participation,Chungbook,13439
2020,Women,Personal Participation,Daejeon/Sejong/Chungnaam,51104
2020,Women,Personal Participation,Jeonbook,19779
2020,Women,Personal Participation,Gwangju/Jeonnaam,44737
2020,Women,Personal Participation,Gyeongnaam,22831
2020,Women,Personal Participation,Jeju,9479
2020,Women,Personal Participation,Outside of Korean Red Cross,49775
2020,Women,In Hospital,Korean Red Cross,10665
2020,Women,In Hospital,Central Seoul,1392
2020,Women,In Hospital,Western Seoul,
2020,Women,In Hospital,Southern Seoul,825
2020,Women,In Hospital,Eastern Seoul,1257
2020,Women,In Hospital,Busan,397
2020,Women,In Hospital,Daegu/Gyeongbook,518
2020,Women,In Hospital,Incheon,1756
2020,Women,In Hospital,Ulsan,373
2020,Women,In Hospital,Gyeonggi,1407
2020,Women,In Hospital,Gangwon,805
2020,Women,In Hospital,Chungbook,243
2020,Women,In Hospital,Daejeon/Sejong/Chungnaam,261
2020,Women,In Hospital,Jeonbook,240
2020,Women,In Hospital,Gwangju/Jeonnaam,112
2020,Women,In Hospital,Gyeongnaam,309
2020,Women,In Hospital,Jeju,770
2020,Women,In Hospital,Outside of Korean Red Cross,545
2020,Women,Blood donation house,Korean Red Cross,525926
2020,Women,Blood donation house,Central Seoul,58594
2020,Women,Blood donation house,Western Seoul,
2020,Women,Blood donation house,Southern Seoul,40410
2020,Women,Blood donation house,Eastern Seoul,53536
2020,Women,Blood donation house,Busan,53075
2020,Women,Blood donation house,Daegu/Gyeongbook,46069
2020,Women,Blood donation house,Incheon,39631
2020,Women,Blood donation house,Ulsan,13816
2020,Women,Blood donation house,Gyeonggi,44355
2020,Women,Blood donation house,Gangwon,17605
2020,Women,Blood donation house,Chungbook,13196
2020,Women,Blood donation house,Daejeon/Sejong/Chungnaam,50843
2020,Women,Blood donation house,Jeonbook,18940
2020,Women,Blood donation house,Gwangju/Jeonnaam,44625
2020,Women,Blood donation house,Gyeongnaam,22522
2020,Women,Blood donation house,Jeju,8709
2020,Women,Blood donation house,Outside of Korean Red Cross,45756
2020,Women,Blood donation bus,Korean Red Cross,1308
2020,Women,Blood donation bus,Central Seoul,72
2020,Women,Blood donation bus,Western Seoul,
2020,Women,Blood donation bus,Southern Seoul,-
2020,Women,Blood donation bus,Eastern Seoul,583
2020,Women,Blood donation bus,Busan,15
2020,Women,Blood donation bus,Daegu/Gyeongbook,-
2020,Women,Blood donation bus,Incheon,38
2020,Women,Blood donation bus,Ulsan,-
2020,Women,Blood donation bus,Gyeonggi,-
2020,Women,Blood donation bus,Gangwon,1
2020,Women,Blood donation bus,Chungbook,-
2020,Women,Blood donation bus,Daejeon/Sejong/Chungnaam,-
2020,Women,Blood donation bus,Jeonbook,599
2020,Women,Blood donation bus,Gwangju/Jeonnaam,-
2020,Women,Blood donation bus,Gyeongnaam,-
2020,Women,Blood donation bus,Jeju,-
2020,Women,Blood donation bus,Outside of Korean Red Cross,3474
2021,Men,Group Donation,Korean Red Cross,508601
2021,Men,Group Donation,Central Seoul,26848
2021,Men,Group Donation,Western Seoul,
2021,Men,Group Donation,Southern Seoul,35451
2021,Men,Group Donation,Eastern Seoul,42865
2021,Men,Group Donation,Busan,30392
2021,Men,Group Donation,Daegu/Gyeongbook,38092
2021,Men,Group Donation,Incheon,23165
2021,Men,Group Donation,Ulsan,22091
2021,Men,Group Donation,Gyeonggi,35777
2021,Men,Group Donation,Gangwon,61645
2021,Men,Group Donation,Chungbook,27459
2021,Men,Group Donation,Daejeon/Sejong/Chungnaam,53300
2021,Men,Group Donation,Jeonbook,31756
2021,Men,Group Donation,Gwangju/Jeonnaam,34760
2021,Men,Group Donation,Gyeongnaam,35333
2021,Men,Group Donation,Jeju,9667
2021,Men,Group Donation,Outside of Korean Red Cross,14883
2021,Men,Highschool,Korean Red Cross,92817
2021,Men,Highschool,Central Seoul,4697
2021,Men,Highschool,Western Seoul,
2021,Men,Highschool,Southern Seoul,2771
2021,Men,Highschool,Eastern Seoul,3200
2021,Men,Highschool,Busan,6912
2021,Men,Highschool,Daegu/Gyeongbook,7620
2021,Men,Highschool,Incheon,2747
2021,Men,Highschool,Ulsan,7213
2021,Men,Highschool,Gyeonggi,4019
2021,Men,Highschool,Gangwon,2336
2021,Men,Highschool,Chungbook,5605
2021,Men,Highschool,Daejeon/Sejong/Chungnaam,12712
2021,Men,Highschool,Jeonbook,10308
2021,Men,Highschool,Gwangju/Jeonnaam,10977
2021,Men,Highschool,Gyeongnaam,7524
2021,Men,Highschool,Jeju,4176
2021,Men,Highschool,Outside of Korean Red Cross,1303
2021,Men,University,Korean Red Cross,22695
2021,Men,University,Central Seoul,281
2021,Men,University,Western Seoul,
2021,Men,University,Southern Seoul,383
2021,Men,University,Eastern Seoul,2219
2021,Men,University,Busan,2149
2021,Men,University,Daegu/Gyeongbook,4065
2021,Men,University,Incheon,417
2021,Men,University,Ulsan,877
2021,Men,University,Gyeonggi,1005
2021,Men,University,Gangwon,603
2021,Men,University,Chungbook,1215
2021,Men,University,Daejeon/Sejong/Chungnaam,4048
2021,Men,University,Jeonbook,519
2021,Men,University,Gwangju/Jeonnaam,1982
2021,Men,University,Gyeongnaam,2499
2021,Men,University,Jeju,433
2021,Men,University,Outside of Korean Red Cross,1298
