Year,Month,Month_Number,Surgery,Patients
2013,February,2, Craniotomy and removal of brain tumor ,472.0
2013,March,3, Craniotomy and removal of brain tumor ,555.0
2013,April,4, Craniotomy and removal of brain tumor ,502.0
2013,May,5, Craniotomy and removal of brain tumor ,562.0
2013,June,6, Craniotomy and removal of brain tumor ,552.0
2013,July,7, Craniotomy and removal of brain tumor ,593.0
2013,August,8, Craniotomy and removal of brain tumor ,519.0
2013,September,9, Craniotomy and removal of brain tumor ,491.0
2013,October,10, Craniotomy and removal of brain tumor ,556.0
2013,November,11, Craniotomy and removal of brain tumor ,498.0
2013,December,12, Craniotomy and removal of brain tumor ,543.0
2014,January,1, Craniotomy and removal of brain tumor ,590.0
2014,February,2, Craniotomy and removal of brain tumor ,599.0
2014,March,3, Craniotomy and removal of brain tumor ,630.0
2014,April,4, Craniotomy and removal of brain tumor ,520.0
2014,May,5, Craniotomy and removal of brain tumor ,520.0
2014,June,6, Craniotomy and removal of brain tumor ,517.0
2014,July,7, Craniotomy and removal of brain tumor ,625.0
2014,August,8, Craniotomy and removal of brain tumor ,546.0
2014,September,9, Craniotomy and removal of brain tumor ,518.0
2014,October,10, Craniotomy and removal of brain tumor ,546.0
2014,November,11, Craniotomy and removal of brain tumor ,541.0
2014,December,12, Craniotomy and removal of brain tumor ,539.0
2015,January,1, Craniotomy and removal of brain tumor ,676.0
2015,February,2, Craniotomy and removal of brain tumor ,519.0
2015,March,3, Craniotomy and removal of brain tumor ,690.0
2015,April,4, Craniotomy and removal of brain tumor ,494.0
2015,May,5, Craniotomy and removal of brain tumor ,594.0
2015,June,6, Craniotomy and removal of brain tumor ,497.0
2015,July,7, Craniotomy and removal of brain tumor ,616.0
2015,August,8, Craniotomy and removal of brain tumor ,605.0
2015,September,9, Craniotomy and removal of brain tumor ,540.0
2015,October,10, Craniotomy and removal of brain tumor ,530.0
2015,November,11, Craniotomy and removal of brain tumor ,589.0
2015,December,12, Craniotomy and removal of brain tumor ,575.0
2016,January,1, Craniotomy and removal of brain tumor ,693.0
2016,February,2, Craniotomy and removal of brain tumor ,534.0
2016,March,3, Craniotomy and removal of brain tumor ,749.0
2016,April,4, Craniotomy and removal of brain tumor ,548.0
2016,May,5, Craniotomy and removal of brain tumor ,605.0
2016,June,6, Craniotomy and removal of brain tumor ,587.0
2016,July,7, Craniotomy and removal of brain tumor ,614.0
2016,August,8, Craniotomy and removal of brain tumor ,638.0
2016,September,9, Craniotomy and removal of brain tumor ,540.0
2016,October,10, Craniotomy and removal of brain tumor ,676.0
2016,November,11, Craniotomy and removal of brain tumor ,625.0
2016,December,12, Craniotomy and removal of brain tumor ,605.0
2017,January,1, Craniotomy and removal of brain tumor ,653.0
2017,February,2, Craniotomy and removal of brain tumor ,590.0
2017,March,3, Craniotomy and removal of brain tumor ,719.0
2017,April,4, Craniotomy and removal of brain tumor ,578.0
2017,May,5, Craniotomy and removal of brain tumor ,694.0
2017,June,6, Craniotomy and removal of brain tumor ,610.0
2017,July,7, Craniotomy and removal of brain tumor ,654.0
2017,August,8, Craniotomy and removal of brain tumor ,613.0
2017,September,9, Craniotomy and removal of brain tumor ,615.0
2017,October,10, Craniotomy and removal of brain tumor ,592.0
2017,November,11, Craniotomy and removal of brain tumor ,632.0
2017,December,12, Craniotomy and removal of brain tumor ,585.0
2018,January,1, Craniotomy and removal of brain tumor ,565.0
2018,February,2, Craniotomy and removal of brain tumor ,385.0
2018,March,3, Craniotomy and removal of brain tumor ,468.0
2018,April,4, Craniotomy and removal of brain tumor ,505.0
2018,May,5, Craniotomy and removal of brain tumor ,534.0
2018,June,6, Craniotomy and removal of brain tumor ,475.0
2018,July,7, Craniotomy and removal of brain tumor ,522.0
2018,August,8, Craniotomy and removal of brain tumor ,485.0
2018,September,9, Craniotomy and removal of brain tumor ,431.0
2018,October,10, Craniotomy and removal of brain tumor ,500.0
2018,November,11, Craniotomy and removal of brain tumor ,483.0
2018,December,12, Craniotomy and removal of brain tumor ,447.0
2019,January,1, Craniotomy and removal of brain tumor ,608.0
2019,February,2, Craniotomy and removal of brain tumor ,457.0
2019,March,3, Craniotomy and removal of brain tumor ,534.0
2019,April,4, Craniotomy and removal of brain tumor ,505.0
2019,May,5, Craniotomy and removal of brain tumor ,567.0
2019,June,6, Craniotomy and removal of brain tumor ,503.0
2019,July,7, Craniotomy and removal of brain tumor ,593.0
2019,August,8, Craniotomy and removal of brain tumor ,530.0
2019,September,9, Craniotomy and removal of brain tumor ,489.0
2019,October,10, Craniotomy and removal of brain tumor ,483.0
2019,November,11, Craniotomy and removal of brain tumor ,543.0
2019,December,12, Craniotomy and removal of brain tumor ,496.0
2020,January,1, Craniotomy and removal of brain tumor ,556.0
2020,February,2, Craniotomy and removal of brain tumor ,489.0
2020,March,3, Craniotomy and removal of brain tumor ,542.0
2020,April,4, Craniotomy and removal of brain tumor ,520.0
2020,May,5, Craniotomy and removal of brain tumor ,523.0
2020,June,6, Craniotomy and removal of brain tumor ,587.0
2020,July,7, Craniotomy and removal of brain tumor ,558.0
2020,August,8, Craniotomy and removal of brain tumor ,444.0
2020,September,9, Craniotomy and removal of brain tumor ,524.0
2020,October,10, Craniotomy and removal of brain tumor ,539.0
2020,November,11, Craniotomy and removal of brain tumor ,547.0
2020,December,12, Craniotomy and removal of brain tumor ,520.0
2021,January,1, Craniotomy and removal of brain tumor ,895.0
2021,February,2, Craniotomy and removal of brain tumor ,605.0
2021,March,3, Craniotomy and removal of brain tumor ,774.0
2021,April,4, Craniotomy and removal of brain tumor ,739.0
2021,May,5, Craniotomy and removal of brain tumor ,734.0
2021,June,6, Craniotomy and removal of brain tumor ,717.0
2021,July,7, Craniotomy and removal of brain tumor ,792.0
2021,August,8, Craniotomy and removal of brain tumor ,759.0
2021,September,9, Craniotomy and removal of brain tumor ,638.0
2021,October,10, Craniotomy and removal of brain tumor ,731.0
2021,November,11, Craniotomy and removal of brain tumor ,737.0
2021,December,12, Craniotomy and removal of brain tumor ,708.0
2022,January,1, Craniotomy and removal of brain tumor ,824.0
2022,February,2, Craniotomy and removal of brain tumor ,638.0
2022,March,3, Craniotomy and removal of brain tumor ,693.0
2022,April,4, Craniotomy and removal of brain tumor ,686.0
2022,May,5, Craniotomy and removal of brain tumor ,736.0
2022,June,6, Craniotomy and removal of brain tumor ,770.0
2022,July,7, Craniotomy and removal of brain tumor ,740.0
2022,August,8, Craniotomy and removal of brain tumor ,771.0
2022,September,9, Craniotomy and removal of brain tumor ,731.0
2022,October,10, Craniotomy and removal of brain tumor ,751.0
2022,November,11, Craniotomy and removal of brain tumor ,738.0
2022,December,12, Craniotomy and removal of brain tumor ,709.0
2006,January,1, Total gastrectomy ,1568.0
2006,February,2, Total gastrectomy ,1321.0
2006,March,3, Total gastrectomy ,1497.0
2006,April,4, Total gastrectomy ,1492.0
2006,May,5, Total gastrectomy ,1495.0
2006,June,6, Total gastrectomy ,1518.0
2006,July,7, Total gastrectomy ,1560.0
2006,August,8, Total gastrectomy ,1542.0
2006,September,9, Total gastrectomy ,1366.0
2006,October,10, Total gastrectomy ,1349.0
2006,November,11, Total gastrectomy ,1480.0
2006,December,12, Total gastrectomy ,1424.0
2007,January,1, Total gastrectomy ,1653.0
2007,February,2, Total gastrectomy ,1195.0
2007,March,3, Total gastrectomy ,1554.0
2007,April,4, Total gastrectomy ,1510.0
2007,May,5, Total gastrectomy ,1376.0
2007,June,6, Total gastrectomy ,1568.0
2007,July,7, Total gastrectomy ,1574.0
2007,August,8, Total gastrectomy ,1568.0
2007,September,9, Total gastrectomy ,1242.0
2007,October,10, Total gastrectomy ,1501.0
2007,November,11, Total gastrectomy ,1461.0
2007,December,12, Total gastrectomy ,1264.0
2008,January,1, Total gastrectomy ,1685.0
2008,February,2, Total gastrectomy ,1031.0
2008,March,3, Total gastrectomy ,1540.0
2008,April,4, Total gastrectomy ,1388.0
2008,May,5, Total gastrectomy ,1322.0
2008,June,6, Total gastrectomy ,1438.0
2008,July,7, Total gastrectomy ,1536.0
2008,August,8, Total gastrectomy ,1297.0
2008,September,9, Total gastrectomy ,1127.0
2008,October,10, Total gastrectomy ,994.0
2008,November,11, Total gastrectomy ,1353.0
2008,December,12, Total gastrectomy ,1270.0
2009,January,1, Total gastrectomy ,1648.0
2009,February,2, Total gastrectomy ,1504.0
2009,March,3, Total gastrectomy ,1737.0
2009,April,4, Total gastrectomy ,1687.0
2009,May,5, Total gastrectomy ,1717.0
2009,June,6, Total gastrectomy ,1717.0
2009,July,7, Total gastrectomy ,1762.0
2009,August,8, Total gastrectomy ,1773.0
2009,September,9, Total gastrectomy ,1664.0
2009,October,10, Total gastrectomy ,1571.0
2009,November,11, Total gastrectomy ,1394.0
2009,December,12, Total gastrectomy ,1790.0
2010,January,1, Total gastrectomy ,1935.0
2010,February,2, Total gastrectomy ,1322.0
2010,March,3, Total gastrectomy ,1770.0
2010,April,4, Total gastrectomy ,1689.0
2010,May,5, Total gastrectomy ,1722.0
2010,June,6, Total gastrectomy ,1698.0
2010,July,7, Total gastrectomy ,1687.0
2010,August,8, Total gastrectomy ,1866.0
2010,September,9, Total gastrectomy ,1426.0
2010,October,10, Total gastrectomy ,1647.0
2010,November,11, Total gastrectomy ,1662.0
2010,December,12, Total gastrectomy ,1743.0
2011,January,1, Total gastrectomy ,1963.0
2011,February,2, Total gastrectomy ,1359.0
2011,March,3, Total gastrectomy ,1817.0
2011,April,4, Total gastrectomy ,1744.0
2011,May,5, Total gastrectomy ,1861.0
2011,June,6, Total gastrectomy ,1717.0
2011,July,7, Total gastrectomy ,1903.0
2011,August,8, Total gastrectomy ,1409.0
2011,September,9, Total gastrectomy ,1102.0
2011,October,10, Total gastrectomy ,1730.0
2011,November,11, Total gastrectomy ,1675.0
2011,December,12, Total gastrectomy ,1592.0
2012,January,1, Total gastrectomy ,2003.0
2012,February,2, Total gastrectomy ,1577.0
2012,March,3, Total gastrectomy ,1693.0
2012,April,4, Total gastrectomy ,1828.0
2012,May,5, Total gastrectomy ,1816.0
2012,June,6, Total gastrectomy ,1580.0
2012,July,7, Total gastrectomy ,1901.0
2012,August,8, Total gastrectomy ,1621.0
2012,September,9, Total gastrectomy ,1460.0
2012,October,10, Total gastrectomy ,1620.0
2012,November,11, Total gastrectomy ,1640.0
2012,December,12, Total gastrectomy ,1594.0
2013,January,1, Total gastrectomy ,2137.0
2013,February,2, Total gastrectomy ,1365.0
2013,March,3, Total gastrectomy ,1582.0
2013,April,4, Total gastrectomy ,1584.0
2013,May,5, Total gastrectomy ,1697.0
2013,June,6, Total gastrectomy ,1425.0
2013,July,7, Total gastrectomy ,1921.0
2013,August,8, Total gastrectomy ,1471.0
2013,September,9, Total gastrectomy ,1411.0
2013,October,10, Total gastrectomy ,1541.0
2013,November,11, Total gastrectomy ,1535.0
2013,December,12, Total gastrectomy ,1763.0
2014,January,1, Total gastrectomy ,1871.0
2014,February,2, Total gastrectomy ,1648.0
2014,March,3, Total gastrectomy ,1584.0
2014,April,4, Total gastrectomy ,1562.0
2014,May,5, Total gastrectomy ,1393.0
2014,June,6, Total gastrectomy ,1563.0
2014,July,7, Total gastrectomy ,1663.0
2014,August,8, Total gastrectomy ,1535.0
2014,September,9, Total gastrectomy ,1462.0
2014,October,10, Total gastrectomy ,1434.0
2014,November,11, Total gastrectomy ,1546.0
2014,December,12, Total gastrectomy ,1745.0
2015,January,1, Total gastrectomy ,1933.0
2015,February,2, Total gastrectomy ,1341.0
2015,March,3, Total gastrectomy ,1566.0
2015,April,4, Total gastrectomy ,1494.0
2015,May,5, Total gastrectomy ,1489.0
2015,June,6, Total gastrectomy ,1357.0
2015,July,7, Total gastrectomy ,1303.0
2015,August,8, Total gastrectomy ,1374.0
2015,September,9, Total gastrectomy ,1295.0
2015,October,10, Total gastrectomy ,1393.0
2015,November,11, Total gastrectomy ,1588.0
2015,December,12, Total gastrectomy ,1795.0
2016,January,1, Total gastrectomy ,1970.0
2016,February,2, Total gastrectomy ,1362.0
2016,March,3, Total gastrectomy ,1719.0
2016,April,4, Total gastrectomy ,1556.0
2016,May,5, Total gastrectomy ,1694.0
2016,June,6, Total gastrectomy ,1465.0
2016,July,7, Total gastrectomy ,1528.0
2016,August,8, Total gastrectomy ,1624.0
2016,September,9, Total gastrectomy ,1281.0
2016,October,10, Total gastrectomy ,1510.0
2016,November,11, Total gastrectomy ,1693.0
2016,December,12, Total gastrectomy ,1691.0
2017,January,1, Total gastrectomy ,1909.0
2017,February,2, Total gastrectomy ,1457.0
2017,March,3, Total gastrectomy ,1548.0
2017,April,4, Total gastrectomy ,1601.0
2017,May,5, Total gastrectomy ,1548.0
2017,June,6, Total gastrectomy ,1387.0
2017,July,7, Total gastrectomy ,1638.0
2017,August,8, Total gastrectomy ,1529.0
2017,September,9, Total gastrectomy ,1458.0
2017,October,10, Total gastrectomy ,1386.0
2017,November,11, Total gastrectomy ,1624.0
2017,December,12, Total gastrectomy ,1529.0
2018,January,1, Total gastrectomy ,1978.0
2018,February,2, Total gastrectomy ,1314.0
2018,March,3, Total gastrectomy ,1527.0
2018,April,4, Total gastrectomy ,1490.0
2018,May,5, Total gastrectomy ,1501.0
2018,June,6, Total gastrectomy ,1380.0
2018,July,7, Total gastrectomy ,1634.0
2018,August,8, Total gastrectomy ,1502.0
2018,September,9, Total gastrectomy ,1214.0
2018,October,10, Total gastrectomy ,1444.0
2018,November,11, Total gastrectomy ,1531.0
2018,December,12, Total gastrectomy ,1590.0
2019,January,1, Total gastrectomy ,1860.0
2019,February,2, Total gastrectomy ,1177.0
2019,March,3, Total gastrectomy ,1563.0
2019,April,4, Total gastrectomy ,1501.0
2019,May,5, Total gastrectomy ,1428.0
2019,June,6, Total gastrectomy ,1450.0
2019,July,7, Total gastrectomy ,1604.0
2019,August,8, Total gastrectomy ,1412.0
2019,September,9, Total gastrectomy ,1391.0
2019,October,10, Total gastrectomy ,1311.0
2019,November,11, Total gastrectomy ,1576.0
2019,December,12, Total gastrectomy ,1582.0
2020,January,1, Total gastrectomy ,1638.0
2020,February,2, Total gastrectomy ,1593.0
2020,March,3, Total gastrectomy ,1511.0
2020,April,4, Total gastrectomy ,1021.0
2020,May,5, Total gastrectomy ,1138.0
2020,June,6, Total gastrectomy ,1310.0
2020,July,7, Total gastrectomy ,1422.0
2020,August,8, Total gastrectomy ,1152.0
2020,September,9, Total gastrectomy ,1224.0
2020,October,10, Total gastrectomy ,1369.0
2020,November,11, Total gastrectomy ,1561.0
2020,December,12, Total gastrectomy ,1553.0
2021,January,1, Total gastrectomy ,1752.0
2021,February,2, Total gastrectomy ,1164.0
2021,March,3, Total gastrectomy ,1534.0
2021,April,4, Total gastrectomy ,1472.0
2021,May,5, Total gastrectomy ,1420.0
2021,June,6, Total gastrectomy ,1457.0
2021,July,7, Total gastrectomy ,1477.0
2021,August,8, Total gastrectomy ,1522.0
2021,September,9, Total gastrectomy ,1259.0
2021,October,10, Total gastrectomy ,1397.0
2021,November,11, Total gastrectomy ,1454.0
2021,December,12, Total gastrectomy ,1618.0
2022,January,1, Total gastrectomy ,1611.0
2022,February,2, Total gastrectomy ,1258.0
2022,March,3, Total gastrectomy ,1336.0
2022,April,4, Total gastrectomy ,1282.0
2022,May,5, Total gastrectomy ,1366.0
2022,June,6, Total gastrectomy ,1439.0
2022,July,7, Total gastrectomy ,1520.0
2022,August,8, Total gastrectomy ,1385.0
2022,September,9, Total gastrectomy ,1300.0
2022,October,10, Total gastrectomy ,1414.0
2022,November,11, Total gastrectomy ,1477.0
2022,December,12, Total gastrectomy ,1556.0
2006,January,1, Wedge resection of liver ,298.0
2006,February,2, Wedge resection of liver ,344.0
2006,March,3, Wedge resection of liver ,340.0
2006,April,4, Wedge resection of liver ,318.0
2006,May,5, Wedge resection of liver ,327.0
2006,June,6, Wedge resection of liver ,342.0
2006,July,7, Wedge resection of liver ,340.0
2006,August,8, Wedge resection of liver ,321.0
2006,September,9, Wedge resection of liver ,315.0
2006,October,10, Wedge resection of liver ,296.0
2006,November,11, Wedge resection of liver ,353.0
2006,December,12, Wedge resection of liver ,303.0
2007,January,1, Wedge resection of liver ,389.0
2007,February,2, Wedge resection of liver ,339.0
2007,March,3, Wedge resection of liver ,394.0
2007,April,4, Wedge resection of liver ,349.0
2007,May,5, Wedge resection of liver ,365.0
2007,June,6, Wedge resection of liver ,349.0
2007,July,7, Wedge resection of liver ,386.0
2007,August,8, Wedge resection of liver ,361.0
2007,September,9, Wedge resection of liver ,342.0
2007,October,10, Wedge resection of liver ,350.0
2007,November,11, Wedge resection of liver ,348.0
2007,December,12, Wedge resection of liver ,278.0
2008,January,1, Wedge resection of liver ,532.0
2008,February,2, Wedge resection of liver ,298.0
2008,March,3, Wedge resection of liver ,504.0
2008,April,4, Wedge resection of liver ,365.0
2008,May,5, Wedge resection of liver ,379.0
2008,June,6, Wedge resection of liver ,416.0
2008,July,7, Wedge resection of liver ,406.0
2008,August,8, Wedge resection of liver ,389.0
2008,September,9, Wedge resection of liver ,323.0
2008,October,10, Wedge resection of liver ,297.0
2008,November,11, Wedge resection of liver ,378.0
2008,December,12, Wedge resection of liver ,325.0
2009,January,1, Wedge resection of liver ,448.0
2009,February,2, Wedge resection of liver ,460.0
2009,March,3, Wedge resection of liver ,493.0
2009,April,4, Wedge resection of liver ,481.0
2009,May,5, Wedge resection of liver ,505.0
2009,June,6, Wedge resection of liver ,497.0
2009,July,7, Wedge resection of liver ,537.0
2009,August,8, Wedge resection of liver ,496.0
2009,September,9, Wedge resection of liver ,475.0
2009,October,10, Wedge resection of liver ,481.0
2009,November,11, Wedge resection of liver ,381.0
2009,December,12, Wedge resection of liver ,424.0
2010,January,1, Wedge resection of liver ,565.0
2010,February,2, Wedge resection of liver ,400.0
2010,March,3, Wedge resection of liver ,545.0
2010,April,4, Wedge resection of liver ,463.0
2010,May,5, Wedge resection of liver ,487.0
2010,June,6, Wedge resection of liver ,507.0
2010,July,7, Wedge resection of liver ,529.0
2010,August,8, Wedge resection of liver ,583.0
2010,September,9, Wedge resection of liver ,432.0
2010,October,10, Wedge resection of liver ,514.0
2010,November,11, Wedge resection of liver ,519.0
2010,December,12, Wedge resection of liver ,495.0
2011,January,1, Wedge resection of liver ,600.0
2011,February,2, Wedge resection of liver ,467.0
2011,March,3, Wedge resection of liver ,600.0
2011,April,4, Wedge resection of liver ,550.0
2011,May,5, Wedge resection of liver ,543.0
2011,June,6, Wedge resection of liver ,538.0
2011,July,7, Wedge resection of liver ,576.0
2011,August,8, Wedge resection of liver ,457.0
2011,September,9, Wedge resection of liver ,332.0
2011,October,10, Wedge resection of liver ,581.0
2011,November,11, Wedge resection of liver ,527.0
2011,December,12, Wedge resection of liver ,502.0
2012,January,1, Wedge resection of liver ,682.0
2012,February,2, Wedge resection of liver ,566.0
2012,March,3, Wedge resection of liver ,599.0
2012,April,4, Wedge resection of liver ,587.0
2012,May,5, Wedge resection of liver ,625.0
2012,June,6, Wedge resection of liver ,584.0
2012,July,7, Wedge resection of liver ,694.0
2012,August,8, Wedge resection of liver ,613.0
2012,September,9, Wedge resection of liver ,535.0
2012,October,10, Wedge resection of liver ,621.0
2012,November,11, Wedge resection of liver ,555.0
2012,December,12, Wedge resection of liver ,539.0
2013,January,1, Wedge resection of liver ,748.0
2013,February,2, Wedge resection of liver ,539.0
2013,March,3, Wedge resection of liver ,583.0
2013,April,4, Wedge resection of liver ,656.0
2013,May,5, Wedge resection of liver ,606.0
2013,June,6, Wedge resection of liver ,546.0
2013,July,7, Wedge resection of liver ,651.0
2013,August,8, Wedge resection of liver ,613.0
2013,September,9, Wedge resection of liver ,568.0
2013,October,10, Wedge resection of liver ,585.0
2013,November,11, Wedge resection of liver ,604.0
2013,December,12, Wedge resection of liver ,583.0
2014,January,1, Wedge resection of liver ,630.0
2014,February,2, Wedge resection of liver ,602.0
2014,March,3, Wedge resection of liver ,652.0
2014,April,4, Wedge resection of liver ,665.0
2014,May,5, Wedge resection of liver ,591.0
2014,June,6, Wedge resection of liver ,558.0
2014,July,7, Wedge resection of liver ,706.0
2014,August,8, Wedge resection of liver ,639.0
2014,September,9, Wedge resection of liver ,554.0
2014,October,10, Wedge resection of liver ,591.0
2014,November,11, Wedge resection of liver ,594.0
2014,December,12, Wedge resection of liver ,604.0
2015,January,1, Wedge resection of liver ,778.0
2015,February,2, Wedge resection of liver ,545.0
2015,March,3, Wedge resection of liver ,664.0
2015,April,4, Wedge resection of liver ,640.0
2015,May,5, Wedge resection of liver ,615.0
2015,June,6, Wedge resection of liver ,626.0
2015,July,7, Wedge resection of liver ,595.0
2015,August,8, Wedge resection of liver ,672.0
2015,September,9, Wedge resection of liver ,610.0
2015,October,10, Wedge resection of liver ,662.0
2015,November,11, Wedge resection of liver ,668.0
2015,December,12, Wedge resection of liver ,637.0
2016,January,1, Wedge resection of liver ,742.0
2016,February,2, Wedge resection of liver ,526.0
2016,March,3, Wedge resection of liver ,707.0
2016,April,4, Wedge resection of liver ,659.0
2016,May,5, Wedge resection of liver ,719.0
2016,June,6, Wedge resection of liver ,637.0
2016,July,7, Wedge resection of liver ,699.0
2016,August,8, Wedge resection of liver ,632.0
2016,September,9, Wedge resection of liver ,553.0
2016,October,10, Wedge resection of liver ,640.0
2016,November,11, Wedge resection of liver ,682.0
2016,December,12, Wedge resection of liver ,614.0
2017,January,1, Wedge resection of liver ,707.0
2017,February,2, Wedge resection of liver ,583.0
2017,March,3, Wedge resection of liver ,668.0
2017,April,4, Wedge resection of liver ,676.0
2017,May,5, Wedge resection of liver ,629.0
2017,June,6, Wedge resection of liver ,624.0
2017,July,7, Wedge resection of liver ,683.0
2017,August,8, Wedge resection of liver ,633.0
2017,September,9, Wedge resection of liver ,517.0
2017,October,10, Wedge resection of liver ,495.0
2017,November,11, Wedge resection of liver ,607.0
2017,December,12, Wedge resection of liver ,477.0
2018,January,1, Wedge resection of liver ,761.0
2018,February,2, Wedge resection of liver ,554.0
2018,March,3, Wedge resection of liver ,660.0
2018,April,4, Wedge resection of liver ,725.0
2018,May,5, Wedge resection of liver ,647.0
2018,June,6, Wedge resection of liver ,612.0
2018,July,7, Wedge resection of liver ,755.0
2018,August,8, Wedge resection of liver ,674.0
2018,September,9, Wedge resection of liver ,536.0
2018,October,10, Wedge resection of liver ,686.0
2018,November,11, Wedge resection of liver ,616.0
2018,December,12, Wedge resection of liver ,607.0
2019,January,1, Wedge resection of liver ,737.0
2019,February,2, Wedge resection of liver ,567.0
2019,March,3, Wedge resection of liver ,722.0
2019,April,4, Wedge resection of liver ,663.0
2019,May,5, Wedge resection of liver ,672.0
2019,June,6, Wedge resection of liver ,655.0
2019,July,7, Wedge resection of liver ,748.0
2019,August,8, Wedge resection of liver ,683.0
2019,September,9, Wedge resection of liver ,617.0
2019,October,10, Wedge resection of liver ,615.0
2019,November,11, Wedge resection of liver ,635.0
2019,December,12, Wedge resection of liver ,611.0
2020,January,1, Wedge resection of liver ,714.0
2020,February,2, Wedge resection of liver ,702.0
2020,March,3, Wedge resection of liver ,737.0
2020,April,4, Wedge resection of liver ,598.0
2020,May,5, Wedge resection of liver ,669.0
2020,June,6, Wedge resection of liver ,761.0
2020,July,7, Wedge resection of liver ,722.0
2020,August,8, Wedge resection of liver ,601.0
2020,September,9, Wedge resection of liver ,651.0
2020,October,10, Wedge resection of liver ,650.0
2020,November,11, Wedge resection of liver ,747.0
2020,December,12, Wedge resection of liver ,684.0
2021,January,1, Wedge resection of liver ,788.0
2021,February,2, Wedge resection of liver ,578.0
2021,March,3, Wedge resection of liver ,761.0
2021,April,4, Wedge resection of liver ,716.0
2021,May,5, Wedge resection of liver ,695.0
2021,June,6, Wedge resection of liver ,710.0
2021,July,7, Wedge resection of liver ,718.0
2021,August,8, Wedge resection of liver ,716.0
2021,September,9, Wedge resection of liver ,596.0
2021,October,10, Wedge resection of liver ,664.0
2021,November,11, Wedge resection of liver ,667.0
2021,December,12, Wedge resection of liver ,689.0
2022,January,1, Wedge resection of liver ,698.0
2022,February,2, Wedge resection of liver ,608.0
2022,March,3, Wedge resection of liver ,637.0
2022,April,4, Wedge resection of liver ,654.0
2022,May,5, Wedge resection of liver ,708.0
2022,June,6, Wedge resection of liver ,640.0
2022,July,7, Wedge resection of liver ,728.0
2022,August,8, Wedge resection of liver ,747.0
2022,September,9, Wedge resection of liver ,585.0
2022,October,10, Wedge resection of liver ,673.0
2022,November,11, Wedge resection of liver ,651.0
2022,December,12, Wedge resection of liver ,638.0
2006,January,1, Lobectomy of liver ,2441.0
2006,February,2, Lobectomy of liver ,2438.0
2006,March,3, Lobectomy of liver ,2631.0
2006,April,4, Lobectomy of liver ,2410.0
2006,May,5, Lobectomy of liver ,2484.0
2006,June,6, Lobectomy of liver ,2618.0
2006,July,7, Lobectomy of liver ,2583.0
2006,August,8, Lobectomy of liver ,2707.0
2006,September,9, Lobectomy of liver ,2505.0
2006,October,10, Lobectomy of liver ,2355.0
2006,November,11, Lobectomy of liver ,2663.0
2006,December,12, Lobectomy of liver ,2380.0
2007,January,1, Lobectomy of liver ,2898.0
2007,February,2, Lobectomy of liver ,2282.0
2007,March,3, Lobectomy of liver ,2733.0
2007,April,4, Lobectomy of liver ,2814.0
2007,May,5, Lobectomy of liver ,2736.0
2007,June,6, Lobectomy of liver ,2576.0
2007,July,7, Lobectomy of liver ,2892.0
2007,August,8, Lobectomy of liver ,2703.0
2007,September,9, Lobectomy of liver ,2333.0
2007,October,10, Lobectomy of liver ,2886.0
2007,November,11, Lobectomy of liver ,2571.0
2007,December,12, Lobectomy of liver ,2352.0
2008,January,1, Lobectomy of liver ,3200.0
2008,February,2, Lobectomy of liver ,2331.0
2008,March,3, Lobectomy of liver ,2882.0
2008,April,4, Lobectomy of liver ,2604.0
2008,May,5, Lobectomy of liver ,2509.0
2008,June,6, Lobectomy of liver ,2832.0
2008,July,7, Lobectomy of liver ,2758.0
2008,August,8, Lobectomy of liver ,2493.0
2008,September,9, Lobectomy of liver ,2589.0
2008,October,10, Lobectomy of liver ,2034.0
2008,November,11, Lobectomy of liver ,2518.0
2008,December,12, Lobectomy of liver ,2458.0
2009,January,1, Lobectomy of liver ,2725.0
2009,February,2, Lobectomy of liver ,2849.0
2009,March,3, Lobectomy of liver ,3081.0
2009,April,4, Lobectomy of liver ,2755.0
2009,May,5, Lobectomy of liver ,2856.0
2009,June,6, Lobectomy of liver ,2984.0
2009,July,7, Lobectomy of liver ,3134.0
2009,August,8, Lobectomy of liver ,2861.0
2009,September,9, Lobectomy of liver ,2673.0
2009,October,10, Lobectomy of liver ,2781.0
2009,November,11, Lobectomy of liver ,2513.0
2009,December,12, Lobectomy of liver ,2780.0
2010,January,1, Lobectomy of liver ,3099.0
2010,February,2, Lobectomy of liver ,2519.0
2010,March,3, Lobectomy of liver ,3120.0
2010,April,4, Lobectomy of liver ,2852.0
2010,May,5, Lobectomy of liver ,2701.0
2010,June,6, Lobectomy of liver ,2902.0
2010,July,7, Lobectomy of liver ,2884.0
2010,August,8, Lobectomy of liver ,3085.0
2010,September,9, Lobectomy of liver ,2595.0
2010,October,10, Lobectomy of liver ,3089.0
2010,November,11, Lobectomy of liver ,3114.0
2010,December,12, Lobectomy of liver ,2818.0
2011,January,1, Lobectomy of liver ,3092.0
2011,February,2, Lobectomy of liver ,2567.0
2011,March,3, Lobectomy of liver ,3337.0
2011,April,4, Lobectomy of liver ,2894.0
2011,May,5, Lobectomy of liver ,3022.0
2011,June,6, Lobectomy of liver ,3049.0
2011,July,7, Lobectomy of liver ,3022.0
2011,August,8, Lobectomy of liver ,2672.0
2011,September,9, Lobectomy of liver ,1997.0
2011,October,10, Lobectomy of liver ,2887.0
2011,November,11, Lobectomy of liver ,2841.0
2011,December,12, Lobectomy of liver ,2407.0
