year,month,composition_rate,supply_unit,women_unit,men_unit,demand_unit,demand_patients,supply_ratio,supply_demand_diff,Busan,Chungbuk,Daegu/Gyeongbuk,Daejeon/Chungnam,Gangwon,Gyeonggi,Gyeongnam,Incheon,Jeju,Jeonbuk,Jeonnam,Seoul,Ulsan,fall,spring,summer,winter,city,city_local_cnt,national_cnt,local_cnt,national_colab_government,colab_government,national_colab_celebrity,colab_celebrity,national_colab_corporation,colab_corporation,national_colab_university,colab_university,national_colab_hospital,colab_hospital,national_colab_community,colab_community,national_colab_media,colab_media,national_type_public event,type_public event,national_type_competition,type_competition,national_type_broadcast campaigns,type_broadcast campaigns,national_type_policy reform,type_policy reform,national_type_infrastructure improvement,type_infrastructure improvement,national_type_conference,type_conference,national_type_corporation event,type_corporation event,national_type_community event,type_community event,national_type_partnership,type_partnership,national_type_internal event,type_internal event,national_type_government event,type_government event,national_target_citizen,target_citizen,national_target_teenagers,target_teenagers,national_target_institutions,target_institutions,national_target_blood donors,target_blood donors,national_target_corporations,target_corporations,national_target_university,target_university,national_target_hospital,target_hospital,national_target_community,target_community,national_target_government,target_government,national_duration_single day,duration_single day,national_duration_months long,duration_months long,national_duration_ongoing,duration_ongoing,national_duration_multi day,duration_multi day,national_size_national,size_national,national_size_international,size_international,national_size_local,size_local,national_freq_ad hoc,freq_ad hoc,national_freq_yearly,freq_yearly,national_freq_monthly,freq_monthly
2007,2,7.9,5157.0,1270.0,3887.0,4168.546843943263,1532,3.3661879895561357,3625.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Ulsan,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
2007,3,7.5,4930.0,809.0,4121.0,4591.21617578898,1674,2.945041816009558,3256.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Ulsan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2007,4,7.3,4756.0,766.0,3990.0,4253.28576294947,1562,3.0448143405889883,3194.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Ulsan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2007,5,9.2,6011.0,1040.0,4971.0,4397.118925511393,1616,3.719678217821782,4395.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Ulsan,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
2007,6,9.2,6015.0,1086.0,4929.0,4150.870087264617,1525,3.944262295081967,4490.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Ulsan,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2007,7,8.7,5703.0,982.0,4721.0,4537.815912230762,1683,3.3885918003565063,4020.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Ulsan,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2007,8,7.8,5089.0,985.0,4104.0,4715.773256727955,1727,2.946728430804864,3362.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Ulsan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,6.8,4417.0,700.0,3717.0,4082.352185839373,1436,3.0759052924791086,2981.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Ulsan,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2008,1,7.9,5604.0,1104.0,4500.0,5144.916815404839,1973,2.840344652812975,3631.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Ulsan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,10,9.5,6758.0,1386.0,5372.0,3658.5384809716297,1323,5.108087679516251,5435.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Ulsan,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2008,11,8.5,6074.0,1356.0,4718.0,3816.742593937472,1429,4.250524842547236,4645.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Ulsan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,12,8.9,6335.0,1434.0,4901.0,3964.827468311983,1504,4.212101063829787,4831.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Ulsan,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
2008,2,6.3,4526.0,1041.0,3485.0,4102.387990681575,1527,2.9639816633922726,2999.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Ulsan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,3,7.0,4996.0,1093.0,3903.0,4401.063807178798,1643,3.0407790626902007,3353.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Ulsan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,4,8.1,5784.0,1186.0,4598.0,4122.519210070988,1537,3.763175016265452,4247.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Ulsan,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,5,7.8,5551.0,1034.0,4517.0,4143.309207555436,1547,3.588235294117647,4004.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Ulsan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2008,6,9.6,6825.0,1432.0,5393.0,4231.303862525662,1598,4.2709637046307884,5227.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Ulsan,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2008,7,9.6,6846.0,1321.0,5525.0,4600.73704830704,1755,3.9008547008547008,5091.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Ulsan,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
2008,8,8.6,6156.0,1425.0,4731.0,4323.499716126523,1641,3.7513711151736744,4515.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Ulsan,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2008,9,8.2,5829.0,1441.0,4388.0,4124.17789342498,1519,3.837393021724819,4310.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Ulsan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,1,6.7,4968.0,1021.0,3947.0,5140.675028345333,2007,2.475336322869955,2961.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Ulsan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,10,7.6,5624.0,1360.0,4264.0,4524.412286349525,1733,3.2452394691286788,3891.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Ulsan,2,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0
2009,11,9.4,6962.0,1646.0,5316.0,4314.739177181154,1654,4.20918984280532,5308.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Ulsan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,12,8.6,6333.0,1379.0,4954.0,4619.103121581551,1825,3.47013698630137,4508.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Ulsan,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0
2009,2,7.5,5553.0,1325.0,4228.0,4743.992368133764,1879,2.9552953698775943,3674.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Ulsan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2009,3,7.8,5795.0,1256.0,4539.0,4852.89364001166,1877,3.0873734683004797,3918.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Ulsan,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,4,8.5,6286.0,1287.0,4999.0,4555.2377069568365,1765,3.561473087818697,4521.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Ulsan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,8.8,6521.0,1619.0,4902.0,4417.0286203389005,1723,3.784677887405688,4798.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Ulsan,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2009,6,9.7,7176.0,1455.0,5721.0,4478.413531392611,1760,4.077272727272727,5416.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Ulsan,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,8.9,6608.0,1525.0,5083.0,4944.437398179083,1958,3.3748723186925433,4650.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Ulsan,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2009,8,8.2,6072.0,1518.0,4554.0,4883.1706968691915,1935,3.137984496124031,4137.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Ulsan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2009,9,8.2,6030.0,1180.0,4850.0,4631.097771211501,1774,3.399098083427283,4256.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Ulsan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,1,7.6,5653.0,1260.0,4393.0,5485.1425878095115,2190,2.5812785388127852,3463.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Ulsan,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,10,8.8,6534.0,1556.0,4978.0,4522.366990009274,1740,3.7551724137931033,4794.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Ulsan,2,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0
2010,11,8.9,6625.0,1888.0,4737.0,4463.31818131499,1734,3.820645905420992,4891.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Ulsan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,12,8.3,6163.0,1466.0,4697.0,4447.65804531453,1786,3.450727883538634,4377.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Ulsan,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2010,2,7.0,5188.0,1369.0,3819.0,4560.7582764567815,1799,2.8838243468593663,3389.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Ulsan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,3,7.1,5262.0,1395.0,3867.0,5187.774218839935,2035,2.5857493857493856,3227.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Ulsan,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,4,8.6,6423.0,1250.0,5173.0,4732.833788372094,1849,3.4737696051919955,4574.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Ulsan,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2010,5,8.4,6244.0,2046.0,4198.0,4692.977322773275,1836,3.400871459694989,4408.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Ulsan,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2010,6,9.3,6911.0,1647.0,5264.0,4819.909867341581,1901,3.6354550236717516,5010.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Ulsan,2,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0
2010,7,8.6,6360.0,1619.0,4741.0,4782.931281917461,1909,3.3315872184389734,4451.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Ulsan,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
2010,8,9.0,6668.0,1839.0,4829.0,4966.43077483935,2000,3.334,4668.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Ulsan,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,9,8.4,6247.0,1902.0,4345.0,4359.262257590838,1656,3.7723429951690823,4591.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Ulsan,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,7.5,5479.0,1359.0,4120.0,5543.299001866745,2151,2.5471873547187354,3328.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Ulsan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,10,7.8,5712.0,1498.0,4214.0,4342.793010527524,1675,3.410149253731343,4037.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Ulsan,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0
2011,11,9.4,6941.0,2078.0,4863.0,4443.230120088918,1728,4.016782407407407,5213.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Ulsan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,12,9.9,7278.0,1795.0,5483.0,4472.504357660958,1786,4.075027995520717,5492.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Ulsan,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2011,2,6.4,4700.0,1210.0,3490.0,4449.386470539123,1729,2.7183342972816655,2971.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Ulsan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3,7.7,5691.0,1466.0,4225.0,5189.338170202727,2005,2.8384039900249376,3686.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Ulsan,0,1,5,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2011,4,8.8,6472.0,1511.0,4961.0,4650.167746316545,1799,3.5975541967759868,4673.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Ulsan,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,5,10.1,7456.0,2080.0,5376.0,4799.262364180938,1865,3.9978552278820376,5591.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Ulsan,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2011,6,8.2,6008.0,1530.0,4478.0,4727.174960877105,1842,3.261672095548317,4166.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Ulsan,0,2,5,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0
2011,7,8.0,5897.0,1454.0,4443.0,4791.280424121377,1883,3.1317047265002653,4014.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Ulsan,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
